experiment,run_id,rank,area,title,priority,suggested_change
real_gemini36flash_50,run_030,3,meal,Announce Carbohydrates and Prebolus Meals,medium,"{""parameter_key"": ""aaps.core.smb_uam"", ""value"": ""Log carbs upfront; use UAM only as a backup""}"
real_gemini36flash_50,run_031,1,smb,Reduce Maximum IOB and Maximum Basal Safety Limits,safety,"{""max_iob_units"": 7.0, ""max_basal_u_per_hour"": 3.0}"
real_gemini36flash_50,run_031,2,target,Raise Overnight Target to 100 mg/dL,high,"{""target_segments"": [{""start_time"": ""00:00"", ""low_mg_dl"": 100.0, ""high_mg_dl"": 100.0}, {""start_time"": ""08:00"", ""low_mg_dl"": 100.0, ""high_mg_dl"": 100.0}, {""start_time"": ""23:00"", ""low_mg_dl"": 100.0, ""high_mg_dl"": 100.0}]}"
real_gemini36flash_50,run_031,3,cr,Begin Explicit Carbohydrate Dosing with e-Carb Modeling,medium,"{""meal_logging_enabled"": true, ""default_ecarb_duration_hours"": 2.5}"
real_gemini36flash_50,run_032,1,target,Raise Overnight Target Setting,safety,"{""parameter_key"": ""profile.target.23_00"", ""current_value"": ""90 mg/dL"", ""suggested_value"": ""100 mg/dL""}"
real_gemini36flash_50,run_032,2,aaps,Tighten Max IOB and Max Basal Safety Ceilings,high,"{""parameter_key"": ""aaps.core.safety_limits"", ""current_value"": ""max_basal_u_per_hour=12 U/h; max_iob_units=25 U"", ""suggested_value"": ""max_basal_u_per_hour=3.0 U/h; max_iob_units=7.0 U""}"
real_gemini36flash_50,run_033,1,smb,Tighten AAPS Max IOB and Max Basal Safety Limits,safety,"{""max_iob_units"": 7.0, ""max_basal_u_per_hour"": 3.2}"
real_gemini36flash_50,run_033,2,target,Raise Overnight Target to Reduce Nocturnal Hypoglycemia,high,"{""target_23_00_mg_dl"": 100.0, ""target_00_00_mg_dl"": 100.0}"
real_gemini36flash_50,run_033,3,cr,Introduce Meal Carbohydrate or e-Carb Logging,medium,"{""meal_logging_practice"": ""Log meal carbs or use e-carbs with 3-4 hour absorption window""}"
real_gemini36flash_50,run_034,1,smb,Reduce Max IOB and Max Basal Safety Limits,safety,"{""max_iob_units"": 6.0, ""max_basal_u_per_hour"": 3.0}"
real_gemini36flash_50,run_034,2,target,Raise Nocturnal Target to 100 mg/dL,high,"{""target_00_00"": 100.0, ""target_23_00"": 100.0}"
real_gemini36flash_50,run_034,3,smb,Moderate Dynamic ISF Adjustment Factor,medium,"{""dynamic_isf_adjustment_factor_percent"": 50.0}"
real_gemini36flash_50,run_035,1,smb,Reduce Max IOB Safety Limit,safety,"{""max_iob_units"": 10.0}"
real_gemini36flash_50,run_035,2,cr,Announce Meals with Upfront Boluses and Prebolusing,high,"{""meal_announcement"": ""upfront_carbs_with_prebolus""}"
real_gemini36flash_50,run_036,1,target,Raise Overnight Target to Reduce Hypoglycemia,safety,"{""target_23_00"": ""100 mg/dL"", ""target_00_00"": ""100 mg/dL""}"
real_gemini36flash_50,run_036,2,basal,Reduce Overnight and Evening Basal Rates,safety,"{""basal_00_00"": ""0.5 U/h"", ""basal_18_00"": ""0.5 U/h"", ""basal_19_00"": ""0.5 U/h""}"
real_gemini36flash_50,run_036,3,smb,Tighten Maximum IOB Safety Guardrail,high,"{""max_iob_units"": ""7.0 U"", ""max_basal_u_per_hour"": ""4.0 U/h""}"
real_gemini36flash_50,run_037,1,basal,Reduce Midnight Basal Rate (00:00–05:00),high,"{""parameter"": ""profile.basal.00_00"", ""from"": ""0.6 U/h"", ""to"": ""0.5 U/h""}"
real_gemini36flash_50,run_037,2,safety_limits,Tighten AAPS Max IOB and Max Basal Limits,safety,"{""max_iob_units"": ""7.0 U"", ""max_basal_u_per_hour"": ""3.0 U/h""}"
real_gemini36flash_50,run_037,3,meal_strategy,Transition from Unannounced Meals to Active Carb Logging with E-Carbs,medium,"{""prebolus_minutes"": 15, ""immediate_bolus_percent"": 50, ""extended_carb_hours"": 4}"
real_gemini36flash_50,run_038,1,aaps,Tighten AAPS Safety Limits (Max IOB & Max Basal),safety,"{""max_iob_units"": 7.0, ""max_basal_u_per_hour"": 4.0}"
real_gemini36flash_50,run_038,2,target,Raise Overnight Target to 100 mg/dL,high,"{""target_00_00"": 100.0, ""target_23_00"": 100.0}"
real_gemini36flash_50,run_038,3,aaps,Moderate Dynamic ISF Adjustment Factor,medium,"{""dynamic_isf_adjustment_factor_percent"": 50.0}"
real_gemini36flash_50,run_039,1,smb,Tighten AAPS Max IOB and Max Basal Safety Limits,safety,"{""max_iob_units"": 6.0, ""max_basal_u_per_hour"": 3.2}"
real_gemini36flash_50,run_039,2,basal,Reduce Nocturnal Basal Rate (00:00-05:00),high,"{""basal_00_00"": ""0.5 U/h""}"
real_gemini36flash_50,run_039,3,cr,Announce Meal Carbohydrates to Prevent UAM Stacking,medium,"{""meal_announcement"": ""Announce meals with 10-15 min pre-bolus""}"
real_gemini36flash_50,run_040,1,target,Raise Overnight Target Segment to 100 mg/dL,safety,"{""parameter_key"": ""profile.target.23_00"", ""current_value"": ""90 mg/dL"", ""proposed_value"": ""100 mg/dL""}"
real_gemini36flash_50,run_040,2,safety_limits,Tighten Max IOB and Max Basal Safety Limits,high,"{""parameter_key"": ""aaps.core.safety_limits"", ""current_value"": ""max_basal_u_per_hour=12 U/h; max_iob_units=25 U"", ""proposed_value"": ""max_basal_u_per_hour=3 U/h; max_iob_units=7 U""}"
real_gemini36flash_50,run_040,3,meal_strategy,Log Carbohydrates and Implement 10–15 Minute Prebolusing,medium,"{""action"": ""User behavior change: Enter meal carbs and apply 10-15 minute prebolus timing.""}"
real_gemini36flash_50,run_041,1,smb,Tighten AAPS Max IOB and Max Basal Safety Limits,safety,"{""max_basal_u_per_hour"": 3.0, ""max_iob_units"": 7.0}"
real_gemini36flash_50,run_041,2,target,Raise Overnight Target Segment to 100 mg/dL,high,"{""target_segments"": [{""high_mg_dl"": 100.0, ""low_mg_dl"": 100.0, ""start_time"": ""00:00""}, {""high_mg_dl"": 100.0, ""low_mg_dl"": 100.0, ""start_time"": ""08:00""}, {""high_mg_dl"": 100.0, ""low_mg_dl"": 100.0, ""start_time"": ""23:00""}]}"
real_gemini36flash_50,run_041,3,cr,Log Meal Carbs for 3-5 Days to Calibrate Meal Strategy,medium,null
real_gemini36flash_50,run_042,1,target,Raise Overnight Target to 100 mg/dL,safety,"{""parameter_key"": ""profile.target.00_00"", ""current_value"": ""90 mg/dL"", ""suggested_value"": ""100 mg/dL""}"
real_gemini36flash_50,run_042,2,smb,Tighten AAPS Max IOB and Max Basal Safety Limits,safety,"{""parameter_key"": ""aaps.core.safety_limits"", ""current_value"": ""max_basal_u_per_hour=12 U/h; max_iob_units=25 U"", ""suggested_value"": ""max_basal_u_per_hour=3 U/h; max_iob_units=5 U""}"
real_gemini36flash_50,run_042,3,cr,Begin Meal Carbohydrate Logging with Pre-Bolusing,medium,"{""action"": ""User workflow change"", ""details"": ""Log meal carbohydrates in Nightscout / AAPS and deliver a meal bolus 15 minutes prior to eating.""}"
real_gemini36flash_50,run_043,1,smb,Tighten AAPS Max IOB and Max Basal Safety Limits,safety,"{""max_iob_units"": ""7.0 U"", ""max_basal_u_per_hour"": ""3.5 U/h""}"
real_gemini36flash_50,run_043,2,target,Raise Overnight Glucose Target Segment,high,"{""target_23_00"": ""100 mg/dL"", ""target_00_00"": ""100 mg/dL""}"
real_gemini36flash_50,run_043,3,cr,Transition to Active Meal Carbohydrate Logging,medium,"{""action"": ""Log carbohydrates and bolus before meals""}"
real_gemini36flash_50,run_044,1,smb,Reduce AAPS Max IOB and Max Basal Safety Limits,safety,"{""max_iob_units"": 6.0, ""max_basal_u_per_hour"": 3.5}"
real_gemini36flash_50,run_044,2,target,Raise Overnight Target to Reduce Nocturnal Hypoglycemia,high,"{""start_time"": ""23:00"", ""target_mg_dl"": 100}"
real_gemini36flash_50,run_044,3,cr,Log Meal Carbohydrates to Eliminate UAM Lag and Evening Hypos,medium,"""Begin logging carbs and bolusing 10-15 minutes prior to meals."""
real_gemini36flash_50,run_045,1,target,Raise Overnight Target to Reduce Night-time Hypoglycemia,safety,"{""target_segments"": [{""start_time"": ""00:00"", ""low_mg_dl"": 100, ""high_mg_dl"": 100}, {""start_time"": ""08:00"", ""low_mg_dl"": 100, ""high_mg_dl"": 100}]}"
real_gemini36flash_50,run_045,2,safety_limits,Reduce Max IOB and Max Basal to Safe Proportionate Boundaries,safety,"{""max_iob_units"": 10.0, ""max_basal_u_per_hour"": 3.5}"
real_gemini36flash_50,run_045,3,meal_strategy,Announce Carbohydrates and Pre-bolus for Meals,high,"{""action"": ""Log carbohydrates in AAPS prior to meals and bolus 10-15 minutes before eating.""}"
real_gemini36flash_50,run_046,1,aaps,Reduce Max IOB and Max Basal safety limits to match Total Daily Dose,safety,"{""max_iob_units"": 7.0, ""max_basal_u_per_hour"": 3.0}"
real_gemini36flash_50,run_046,2,smb,Lower Dynamic ISF adjustment factor during high glucose spikes,medium,"{""dynamic_isf_adjustment_factor_percent"": 50}"
real_gemini36flash_50,run_047,1,target,Raise Overnight Glucose Target,safety,"{""parameter_key"": ""profile.target.23_00"", ""current_value"": ""90 mg/dL"", ""suggested_value"": ""100 mg/dL""}"
real_gemini36flash_50,run_047,2,basal,Reduce Midnight Basal Rate,high,"{""parameter_key"": ""profile.basal.00_00"", ""current_value"": ""0.6 U/h"", ""suggested_value"": ""0.5 U/h""}"
real_gemini36flash_50,run_047,3,aaps,Tighten AAPS Safety Guardrails,high,"{""parameter_key"": ""aaps.core.safety_limits"", ""current_value"": ""max_basal_u_per_hour=12 U/h; max_iob_units=25 U"", ""suggested_value"": ""max_basal_u_per_hour=3.5 U/h; max_iob_units=7.0 U""}"
real_gemini36flash_50,run_048,1,aaps,Restrict Max Basal and Max IOB Safety Guardrails,safety,"{""max_basal_u_per_hour"": 3.0, ""max_iob_units"": 7.0}"
real_gemini36flash_50,run_048,2,basal,Reduce Midnight Basal Rate (00:00 Segment),high,"{""start_time"": ""00:00"", ""units_per_hour"": 0.5}"
real_gemini36flash_50,run_048,3,meal,Announce Meals and Implement Prebolus Strategy,medium,"{""immediate_bolus_percent"": 60, ""prebolus_minutes"": 10}"
real_gemini36flash_50,run_049,1,safety_limits,Reduce AAPS Max IOB and Max Basal Safety Limits,safety,"{""max_iob_units"": ""7.0 U"", ""max_basal_u_per_hour"": ""3.5 U/h""}"
real_gemini36flash_50,run_049,2,target,Raise Overnight Profile Target to 100 mg/dL,high,"{""target_00_00"": ""100 mg/dL"", ""target_23_00"": ""100 mg/dL""}"
real_gemini36flash_50,run_049,3,meal_strategy,Transition to Pre-Meal Carbohydrate Announcements,medium,"{""action"": ""Announce carbohydrates 10-15 minutes before meals""}"
real_gemini36flash_50,run_050,1,target,Raise Overnight Target to 100 mg/dL,safety,"{""parameter_key"": ""profile.target.00_00"", ""current_value"": ""90 mg/dL"", ""suggested_value"": ""100 mg/dL""}"
real_gemini36flash_50,run_050,2,target,Align Late Evening Target to 100 mg/dL,high,"{""parameter_key"": ""profile.target.23_00"", ""current_value"": ""90 mg/dL"", ""suggested_value"": ""100 mg/dL""}"
real_gemini36flash_50,run_050,3,meal_strategy,Log Carbohydrate Timestamps and Meal Sizes,medium,"{""parameter_key"": ""aaps.core.smb_uam"", ""current_value"": ""smb_enabled=true; uam_enabled=true"", ""suggested_value"": ""smb_enabled=true; uam_enabled=true""}"
real_gpt54mini_med_50,run_001,1,basal,Keep the current profile unchanged and verify with fasting data first,high,"{""decision"": ""keep"", ""verified_next_step"": ""Review one overnight fasting window and one late-morning to afternoon fasting window before considering any basal edit.""}"
real_gpt54mini_med_50,run_002,1,basal,Keep the current profile unchanged and verify with separated no-meal observations,high,"{""action"": ""keep"", ""verification"": ""Review one overnight no-meal window and one midday no-meal window before any basal change.""}"
real_gpt54mini_med_50,run_003,1,basal,Keep profile unchanged pending one fasting verification,high,"{""action"": ""keep"", ""next_verification"": ""Review one quiet overnight window with the profile unchanged before considering any basal adjustment.""}"
real_gpt54mini_med_50,run_003,2,meal,Collect meal-linked logs before revisiting bolus strategy,medium,"{""action"": ""observe"", ""next_verification"": ""Log three representative meals with carb amount, prebolus timing, bolus timing, and six-hour CGM response.""}"
real_gpt54mini_med_50,run_004,1,profile,Keep the current profile and verify with one focused test,high,"{""decision"": ""keep"", ""scope"": ""profile""}"
real_gpt54mini_med_50,run_004,2,automation,Do not change SMB or sensitivity settings yet,medium,"{""decision"": ""keep"", ""scope"": ""aaps""}"
real_gpt54mini_med_50,run_004,3,meal_strategy,Use conservative meal handling until meal-linked evidence exists,medium,"{""decision"": ""keep"", ""scope"": ""meal_strategy""}"
real_gpt54mini_med_50,run_005,1,profile,Keep the current profile and verify with meal-linked observation first,high,"{""decision"": ""keep"", ""verification"": ""Use one ordinary day with exact carb grams, meal timestamps, prebolus timing, and any temp targets recorded, then re-check whether the 00:00-02:00 lows and 10:00-17:00 rise persist without correction stacking.""}"
real_gpt54mini_med_50,run_006,1,profile,Keep the current profile unchanged and verify with one clean fasting-like block,high,"{""action"": ""keep"", ""scope"": ""profile_first"", ""verification"": ""Review one overnight fasting-like window and one afternoon fasting-like window before changing basal, CR, or ISF.""}"
real_gpt54mini_med_50,run_006,2,automation,"Keep SMB, UAM, and sensitivity settings unchanged for now",medium,"{""action"": ""keep"", ""scope"": ""automation_settings"", ""verification"": ""If temp targets remain common, review SMB behavior during those windows separately before considering any automation change.""}"
real_gpt54mini_med_50,run_006,3,meal_strategy,Collect meal-linked data before revising prebolus or e-carb thinking,medium,"{""action"": ""verify"", ""scope"": ""meal_linked_observations"", ""verification"": ""Capture a few repeated meals with carb amount, bolus timing, and CGM response to distinguish prebolus, immediate bolus fraction, SMB rescue, and delayed absorption.""}"
real_gpt54mini_med_50,run_007,1,profile,"Keep the current profile unchanged and verify with a meal-logged day before any basal, CR, ISF, target, or DIA revision",high,"{""action"": ""keep"", ""scope"": ""profile"", ""details"": ""No profile setting change is supported until one meal-logged verification day can separate meal timing from automation and correction effects.""}"
real_gpt54mini_med_50,run_007,2,automation,Keep SMB/UAM and dynamic sensitivity unchanged,medium,"{""action"": ""keep"", ""scope"": ""automation"", ""details"": ""Maintain current SMB/UAM and dynamic sensitivity while the pattern is verified with meal-linked data.""}"
real_gpt54mini_med_50,run_007,3,meal_strategy,Test one documented meal before considering a meal-strategy change,medium,"{""action"": ""review"", ""scope"": ""meal_strategy"", ""details"": ""Collect one meal with exact timing, bolus timing or split, and 6-hour CGM follow-up before changing meal strategy.""}"
real_gpt54mini_med_50,run_008,1,basal,Keep the current profile unchanged for now,high,"{""action"": ""keep"", ""scope"": ""all_profile_rows"", ""reason"": ""Confounded evidence; wait for meal/correction timing data before adjusting any basal segment.""}"
real_gpt54mini_med_50,run_008,2,automation,Keep SMB/UAM and sensitivity settings unchanged,medium,"{""action"": ""keep"", ""scope"": ""smb_uam_and_dynamic_sensitivity"", ""reason"": ""Observed automation behavior is consistent and not the main unresolved issue.""}"
real_gpt54mini_med_50,run_008,3,meal_strategy,Collect meal timing and bolus timing before revisiting prebolus or bolus percentage,high,"{""action"": ""verify_data"", ""scope"": ""meal_timing_carb_grams_and_bolus_timing"", ""reason"": ""Needed to separate meal effects from basal, IOB, and automation.""}"
real_gpt54mini_med_50,run_010,1,basal,Keep the current profile and verify fasting overnight behavior before any dependent edit,high,"{""decision"": ""keep"", ""scope"": ""profile"", ""verification"": ""Review several overnight windows without recent bolus corrections or temp targets before considering basal or target changes.""}"
real_gpt54mini_med_50,run_011,1,basal_and_targets,Keep the profile unchanged and separate the problem windows before considering any dependent edit,high,"{""decision"": ""keep"", ""parameter"": ""basal and target settings"", ""next_check"": ""Review one fully annotated afternoon meal window and one meal-free overnight window before considering any basal or target edit.""}"
real_gpt54mini_med_50,run_011,2,automation,"Keep SMB/UAM and Dynamic ISF as configured, and confirm the raw safety multiplier values in the UI",medium,"{""decision"": ""keep"", ""parameter"": ""SMB/UAM and sensitivity settings"", ""next_check"": ""Confirm current_basal_safety_multiplier and max_daily_safety_multiplier in the AAPS interface before any future edit.""}"
real_gpt54mini_med_50,run_012,1,basal,Keep the basal profile unchanged and verify the daytime rise with meal-logged observation,high,"{""action"": ""keep"", ""verification"": ""Collect a short meal-logged observation period, especially across 09:00-16:00 local, before considering any basal revision.""}"
real_gpt54mini_med_50,run_013,1,profile,Keep the profile unchanged for now,high,"{""decision"": ""keep"", ""review"": ""Retain all current basal, CR, ISF, target, and DIA settings for now and reassess only after logged meal and fasting-like observations are available.""}"
real_gpt54mini_med_50,run_013,2,meal_strategy,Wait for logged meal data before changing bolus strategy,medium,"{""decision"": ""keep"", ""review"": ""Keep the current bolus approach unchanged and collect timestamped meal logs before considering any prebolus or split-bolus adjustment.""}"
real_gpt54mini_med_50,run_014,1,basal,Keep the profile unchanged and verify one quiet overnight block,medium,"{""action"": ""keep"", ""review"": ""Verify one low-intervention overnight trace before considering any basal segment change."", ""scope"": ""basal first, then CR or DIA only if the overnight signal stays consistent.""}"
real_gpt54mini_med_50,run_015,1,basal,Keep the basal profile unchanged and verify with one fasting-like window,high,"{""decision"": ""keep"", ""verification"": ""Review one overnight or morning fasting-like window with no meal, correction, or temporary-target changes before adjusting any basal segment.""}"
real_gpt54mini_med_50,run_015,2,automation,Keep SMB/UAM and sensitivity limits unchanged,medium,"{""decision"": ""keep"", ""verification"": ""Observe one period with and one period without the 135 mg/dL temporary target before revisiting SMB behavior.""}"
real_gpt54mini_med_50,run_015,3,meal_strategy,Delay bolus-split or e-carb changes until meal-linked evidence exists,medium,"{""decision"": ""keep"", ""verification"": ""Capture one meal with carb amount, bolus timing, temporary-target status, and a 6-hour CGM trace before changing meal strategy.""}"
real_gpt54mini_med_50,run_016,1,meal,Log representative meals before changing bolus settings,high,"{""action"": ""record_meals"", ""details"": ""Capture carb amount, prebolus timing, and whether any split bolus or e-carbs were used for recurring meals before revising CR, ISF, or basal.""}"
real_gpt54mini_med_50,run_016,2,profile,Keep profile and automation unchanged for now,medium,"{""action"": ""keep"", ""details"": ""Do not change basal, CR, ISF, target, or SMB/UAM settings together until meal-linked data clarify the pattern.""}"
real_gpt54mini_med_50,run_017,1,basal,Keep the current profile and verify one fasting-like window before any profile change,high,"{""action"": ""keep"", ""verify_next"": ""Review 03:00 to 08:00 local on 2 to 3 non-event mornings before changing any basal segment.""}"
real_gpt54mini_med_50,run_017,2,meal_strategy,Delay meal-setting changes until meal timing is documented,medium,"{""action"": ""keep"", ""verify_next"": ""Capture a small set of meals with exact carb grams and bolus timing before considering any meal-strategy change.""}"
real_gpt54mini_med_50,run_019,1,profile,Keep the current profile and verify with one structured observation window,high,"{""decision"": ""keep"", ""verification"": ""Record one overnight window and one daytime meal window with exact meal timing, carb grams, and bolus timing before considering any profile change.""}"
real_gpt54mini_med_50,run_020,1,basal,Keep basal unchanged and verify with one clean fasting-like window,medium,"{""action"": ""keep"", ""scope"": ""basal_profile"", ""verification"": ""Review one meal-separated overnight window and one late-afternoon window before any basal edit.""}"
real_gpt54mini_med_50,run_020,2,meal_strategy,Document meal timing before reconsidering bolus strategy,medium,"{""action"": ""verify"", ""scope"": ""meal_logging"", ""focus"": ""prebolus_timing_and_bolus_split""}"
real_gpt54mini_med_50,run_021,1,profile,Keep the current profile unchanged and verify with fasting and meal logs first,high,"{""decision"": ""keep"", ""scope"": ""basal_target_cr_isf_dia"", ""next_action"": ""Collect 2 to 3 overnight fasting windows and at least 1 logged daytime meal before considering any profile change.""}"
real_gpt54mini_med_50,run_021,2,meal,Do not introduce routine e-carbs without repeated delayed-rise meals,medium,"{""decision"": ""keep"", ""scope"": ""e_carbs"", ""next_action"": ""Hold off on routine e-carbs until repeated delayed-absorption meals are documented.""}"
real_gpt54mini_med_50,run_022,1,basal,Keep the current basal profile and verify one clean daytime window first,medium,"{""decision"": ""keep"", ""next_verification"": ""Review one 4 to 6 hour period with no meal, correction, temp target, or exercise before considering any basal edit.""}"
real_gpt54mini_med_50,run_022,2,meal_strategy,Keep a conservative meal approach until one logged meal is available,medium,"{""decision"": ""keep"", ""next_verification"": ""Log one typical meal with carb amount, exact bolus timing, and 6-hour CGM trace before considering any prebolus or e-carb refinement.""}"
real_gpt54mini_med_50,run_023,1,basal,Hold basal steady and verify with a clean fasting window,high,"{""action"": ""keep"", ""verification"": ""Repeat one overnight fasting window without temp targets or correction boluses, then reassess the 00:00 to 02:00 and 03:00 to 07:00 local windows before changing basal.""}"
real_gpt54mini_med_50,run_023,2,meal_strategy,Defer meal-bolus and e-carb changes until meal logs exist,medium,"{""action"": ""defer"", ""verification"": ""Record carb grams and bolus timing for repeated meals before any prebolus, bolus-fraction, or e-carb review.""}"
real_gpt54mini_med_50,run_024,1,basal,Keep basal unchanged and verify one controlled window first,high,"{""decision"": ""keep"", ""next_verification"": ""Compare one fasting-like overnight trace and one meal-free afternoon window before any basal adjustment"", ""order"": ""Do not change basal, target, CR, ISF, or automation in the same step""}"
real_gpt54mini_med_50,run_025,1,basal,Trial a small overnight basal reduction only,high,"{""parameter_key"": ""profile.basal.00_00"", ""from"": ""0.6 U/h"", ""to"": ""0.55 U/h""}"
real_gpt54mini_med_50,run_026,1,basal,Keep the basal profile unchanged and verify with one fasting-style observation,high,"{""action"": ""keep"", ""verification"": ""Run one isolated fasting-style window, ideally overnight or late evening, before considering any basal adjustment.""}"
real_gpt54mini_med_50,run_026,2,automation,Keep SMB/UAM and dynamic sensitivity unchanged for now,medium,"{""action"": ""keep"", ""verification"": ""Review again after meal logging and a clean fasting observation; do not adjust SMB settings at the same time as basal.""}"
real_gpt54mini_med_50,run_026,3,meal,Defer meal-bolus changes until meals are logged clearly,medium,"{""action"": ""keep"", ""verification"": ""Log carb amount, bolus timing, and 4-6 hours of CGM for a small set of meals before changing prebolus or bolus split.""}"
real_gpt54mini_med_50,run_027,1,profile,Keep the current profile unchanged and verify the overnight low window,high,"{""action"": ""keep"", ""focus"": ""basal"", ""verification"": ""Collect one fasting-like overnight-to-morning segment and compare the 00:00-02:00 BST window with 03:00-07:00 BST before any basal adjustment.""}"
real_gpt54mini_med_50,run_027,2,aaps,Manually reconcile the safety-multiplier configuration,medium,"{""action"": ""verify"", ""focus"": ""safety_multiplier_consistency"", ""verification"": ""Check whether the multiplier relationship is intentional in the active AAPS configuration.""}"
real_gpt54mini_med_50,run_028,1,basal,Keep the basal profile unchanged and verify one daytime fasting-like window,high,"{""decision"": ""keep"", ""focus"": ""profile.basal"", ""verification"": ""Run one late-morning to afternoon meal-free observation before changing any basal segment, especially the 16:00 step.""}"
real_gpt54mini_med_50,run_028,2,automation,Keep SMB/UAM and dynamic sensitivity unchanged,medium,"{""decision"": ""keep"", ""focus"": ""aaps.core.smb_uam_and_sensitivity"", ""verification"": ""Reassess only after a clean meal-linked trace shows persistent need.""}"
real_gpt54mini_med_50,run_029,1,basal,Keep the current basal profile and verify overnight behavior first,high,"{""action"": ""keep"", ""parameter_group"": ""basal_and_targets"", ""verification"": ""Review one overnight low-activity trace before changing any basal segment.""}"
real_gpt54mini_med_50,run_029,2,automation,Keep SMB/UAM and dynamic sensitivity unchanged,medium,"{""action"": ""keep"", ""parameter_group"": ""automation"", ""verification"": ""Reassess only after a meal-linked trace or a controlled overnight trace is available.""}"
real_gpt54mini_med_50,run_029,3,meal_strategy,Delay meal-setting changes until one fully logged meal is available,medium,"{""action"": ""keep"", ""parameter_group"": ""meal_strategy"", ""verification"": ""Record one meal with complete timing and glucose follow-up before revisiting CR or bolus timing.""}"
real_gpt54mini_med_50,run_030,1,basal,Keep the current profile unchanged and verify the nocturnal pattern first,safety,"{""action"": ""keep"", ""review_order"": ""profile first"", ""verification"": ""Review 3 representative nights with meal and correction timing before editing any basal or target segment.""}"
real_gpt54mini_med_50,run_030,2,automation,Keep SMB/UAM and dynamic ISF unchanged for now,medium,"{""action"": ""keep"", ""review_order"": ""automation second"", ""verification"": ""Confirm that overnight lows still occur when meal timing is documented and no other settings are changed.""}"
real_gpt54mini_med_50,run_030,3,meal,Test meal timing only after the profile and automation review is settled,medium,"{""action"": ""keep"", ""review_order"": ""meal strategies third"", ""verification"": ""Collect a few meal examples with carb amount and bolus timing before considering any prebolus or split-dose experiment.""}"
real_gpt54mini_med_50,run_031,1,basal,Verify daytime basal before changing it,high,"{""review_direction"": ""keep_now"", ""verification"": ""Use one clean daytime window without carbs, correction bolus, or temporary target before any basal edit.""}"
real_gpt54mini_med_50,run_031,2,meal_strategy,Keep automation unchanged and improve meal logging,medium,"{""review_direction"": ""keep_now"", ""verification"": ""Log one meal with carb amount and bolus timing for a 6-hour CGM trace before revisiting meal strategy.""}"
real_gpt54mini_med_50,run_032,1,basal,Keep the basal profile unchanged and verify the daytime pattern first,high,"{""action"": ""keep"", ""parameters"": [""profile.basal.00_00"", ""profile.basal.05_00"", ""profile.basal.06_00"", ""profile.basal.10_00"", ""profile.basal.16_00"", ""profile.basal.18_00"", ""profile.basal.19_00""], ""verification"": ""Use one logged daytime block with stable activity and no temporary target before changing any basal segment.""}"
real_gpt54mini_med_50,run_032,2,meal_strategy,Defer meal strategy changes until meal timing is documented,medium,"{""action"": ""keep"", ""parameters"": [""profile.cr.00_00"", ""profile.cr.04_00"", ""profile.cr.08_00"", ""profile.cr.16_00"", ""profile.cr.20_00""], ""verification"": ""Record exact meal and bolus timing for several days before revisiting prebolus or e-carb questions.""}"
real_gpt54mini_med_50,run_032,3,automation,Keep SMB/UAM and dynamic sensitivity unchanged,medium,"{""action"": ""keep"", ""parameters"": [""aaps.core.smb_uam"", ""aaps.core.smb_activation"", ""aaps.core.smb_delivery"", ""aaps.core.safety_limits"", ""aaps.core.sensitivity"", ""aaps.core.carb_absorption""], ""verification"": ""Reassess only if future logs show repeated lows linked to high IOB or repeated highs despite logged meals.""}"
real_gpt54mini_med_50,run_033,1,basal,Keep the profile unchanged and verify with a controlled separated observation,high,"{""decision"": ""keep"", ""focus"": ""profile"", ""note"": ""No supported profile change is strong enough to justify altering dependent settings together.""}"
real_gpt54mini_med_50,run_034,1,basal,Keep the profile unchanged and verify one clean observation,high,"{""action"": ""keep"", ""verification"": ""Run one overnight fasted-like window and one typical late-morning meal-tagged window, with no simultaneous profile edits, before considering any basal change.""}"
real_gpt54mini_med_50,run_034,2,aaps_safety,Manually verify the safety multiplier pair before any future edit,medium,"{""action"": ""verify"", ""note"": ""Confirm the intended meaning of the safety multipliers in the app before making any profile or automation edits.""}"
real_gpt54mini_med_50,run_035,1,profile_and_data,Keep the profile unchanged and validate with one fully logged meal day first,high,"{""action"": ""keep"", ""order"": ""data_first_then_profile_review"", ""next_validation"": ""Review one night and one afternoon meal with carb grams and bolus timestamps before any basal, CR, or target change.""}"
real_gpt54mini_med_50,run_035,2,automation,Keep SMB/UAM and sensitivity settings unchanged while checking for repeated safety patterns,medium,"{""action"": ""keep"", ""order"": ""automation_after_profile_observation"", ""next_validation"": ""Compare one logged meal response against one overnight fasting period before considering any automation adjustment.""}"
real_gpt54mini_med_50,run_036,1,profile,Keep the current profile unchanged and verify with meal-linked observation,high,"{""action"": ""keep"", ""sequence"": ""hold basal, CR, ISF, target, and automation settings steady"", ""verification"": ""record one or two meals with exact carb amount and bolus timing, then compare the next 6 hours of CGM before revisiting any profile edit""}"
real_gpt54mini_med_50,run_037,1,profile,Verify one clean overnight and one afternoon window before changing basal,high,"{""direction"": ""verify"", ""focus"": ""one overnight fasting-like window and one afternoon window"", ""reason"": ""Basal is not isolated by the current telemetry.""}"
