experiment,run_id,status,error,model,wall_time_s,est_cost_usd,input_tokens_total,output_tokens_total,json_extracted,extraction_method,fully_compliant,schema_score,n_violations,violations,first_pass_json,first_pass_method,first_pass_compliant,first_pass_sections,n_repairs,app_outcome,app_accepted,prompt_only_violations,n_prompt_only_violations,repair_rows_changed,repair_decisions_changed,repair_decisions_changed_keys,repair_profile_focus_changed,n_change,n_keep,n_verify,changed_keys,profile_rec_focus,profile_rec_decision,profile_rec_confidence,profile_rec_text,meal_confidence,meal_n_exceptions,meal_suggestion,n_recommendations,primary_rec_area,primary_rec_title,primary_rec_priority,rec_areas,n_issues,n_strengths,n_implementation_steps,summary,summary_chars
real_gemini35flashlite_50,run_028,completed,,gemini-3.5-flash-lite,43.79,,187591,15677,True,strict,True,1.0,0.0,,False,failed,False,,1,rejected_no_prompt,True,,0.0,,,,,1.0,22.0,0.0,aaps.core.safety_limits,basal,keep,medium,Keep profile basal segments unchanged while focusing safety reviews on maximum IOB limits.,medium,2.0,"Maintain AAPS closed-loop automation (SMB and UAM enabled) alongside the 7-hour meal absorption window, avoid manual correction stacking during postprandial rises, and reduce maximum IOB to 8 U to eliminate severe insulin stacking risk.",1.0,aaps,Reduce Maximum IOB Safety Limit,safety,aaps,3.0,3.0,4.0,"Over a 14-day analysis period, the closed-loop system achieved a strong time in range of 86.0% with good overall glucose control (average 121.6 mg/dL). However, time below range sits at 5.1% with notable nighttime/evening dipping, and afternoon hours experience glycemic spikes up to 290 mg/dL. The user operates without explicit carb entries, relying entirely on UAM and SMB automation combined with GLP-1 therapy. A critical safety finding is that maximum IOB is set to 25 U, which is disproportionately high for a 20 U/day total daily insulin requirement and increases hypoglycemia risk.",590.0
real_gemini35flashlite_50,run_029,completed,,gemini-3.5-flash-lite,31.69,,141966,10556,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings unchanged while initiating manual meal logging to assess automated response accuracy.,medium,1.0,"While maintaining closed-loop automation (smb_enabled=true, uam_enabled=true, smb_always_enabled=true), introduce manual carbohydrate entry for significant meals to allow prebolusing or prompt announced dosing, which will flatten late-afternoon postprandial peaks.",1.0,meal,Introduce Manual Carbohydrate Logging,medium,meal,3.0,2.0,3.0,"Evaluation of 14 days of Nightscout telemetry and AAPS settings shows an overall time-in-range of 86.0% with strong nocturnal stability, though punctuated by mild-to-moderate overnight dipping (5.1% below range) and late-afternoon postprandial surges. Zero manual carb entries are present, with the closed loop relying entirely on UAM detection, smb_always_enabled=true, and a flat ISF of 56 mg/dL/U scaled by dynamic sensitivity.",430.0
real_gemini35flashlite_50,run_030,completed,,gemini-3.5-flash-lite,31.27,,142547,10343,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,1.0,22.0,0.0,aaps.core.safety_limits,basal,keep,medium,Keep current profile basal settings while verifying safety limit adjustments.,medium,0.0,"Transition from unannounced meal management to consistent manual carbohydrate logging, utilizing 100% immediate bolusing with standard prebolusing, enabled UAM/SMB backup, and standard carb impact absorption models.",2.0,aaps,Reduce Max IOB Limit for Safety,safety,aaps;basal,3.0,3.0,3.0,"Evaluation of 14 days of Nightscout telemetry and AAPS profile data shows an overall Time in Range (70-180 mg/dL) of 86.0% with 8.9% time above range and 5.1% time below range. Glycemic control is managed entirely without manual carbohydrate logging (0 logged carb entries), relying on active UAM and SMB automation. Key safety findings include high max IOB limits (25 U) and frequent low glucose excursions (40-56 mg/dL) during evening and overnight hours.",457.0
real_gemini35flashlite_50,run_031,completed,,gemini-3.5-flash-lite,32.32,,141538,10502,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,isf,keep,medium,Keep current profile settings while beginning manual carbohydrate entry to establish baseline meal response data.,medium,2.0,"Initiate consistent manual carbohydrate logging for meals to enable precise pre-bolusing and CR evaluation, while continuing to rely on AAPS UAM and SMB automation (smb_always_enabled=true, uam_enabled=true) for unannounced intake and letting AAPS manage absorption via internal decay models (meal_max_absorption_hours=7h) without extended boluses.",2.0,cr,Initiate Carbohydrate Logging,high,cr;isf,3.0,3.0,4.0,"Evaluation of 14 days of Nightscout and AAPS telemetry shows strong overall glycemic control with an 86.0% time in range and high CGM data quality. However, time below range sits at 5.1% with intermittent dips into hypoglycemia, often during evening or overnight hours, alongside postprandial spikes. The profile utilizes a flat 56 mg/dL/U ISF and a long 10-hour DIA, while carbohydrate entries are absent from logs, causing the AAPS closed-loop automation (SMBs and UAM) to heavily compensate for unannounced meal excursions and dynamic sensitivity changes.",558.0
real_gemini35flashlite_50,run_032,completed,,gemini-3.5-flash-lite,29.9,,141258,9775,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings while closely monitoring nocturnal glucose levels and evaluating the impact of meal logging.,medium,1.0,Initiate recording of manual carbohydrate entries for a 3-to-5-day period to enable pre-bolusing and improve postprandial afternoon control.,2.0,basal,Reduce Overnight Basal Rates,high,basal;smb,3.0,3.0,3.0,"Evaluation of 14 days of closed-loop telemetry reveals strong overall glycemic control with an 86.0% Time in Range. However, nocturnal dipping (time below range peaking at 18.5% locally around 01:00) and afternoon postprandial hyperglycemia (time above range peaking at 32.1% around 16:00) highlight underlying tuning mismatches. The profile utilizes a flat ISF of 56 mg/dL/U, a 10-hour DIA, and aggressive overnight basal rates, combined with zero declared manual carbohydrate entries which forces reliance on UAM and SMB automation.",534.0
real_gemini35flashlite_50,run_033,completed,,gemini-3.5-flash-lite,43.37,,185476,15750,True,strict,True,1.0,0.0,,True,strict,False,parameter_decisions,1,accepted_after_correction,True,,0.0,2.0,2.0,profile.cr.06_00;profile.cr.16_00,False,2.0,21.0,0.0,aaps.core.safety_limits;profile.basal.00_00,basal,change,medium,Safely adjust the midnight basal segment from 0.6 U/h to 0.5 U/h while keeping all other profile and automation settings stable.,medium,2.0,"Transition from unannounced meal reliance to proactive meal and carbohydrate logging with modest pre-boluses, allowing AAPS to dose smoothly over the 7-hour absorption window and account for GLP-1 delayed digestion.",3.0,basal,Reduce Overnight Basal Rate,high,basal;aaps;cr,3.0,3.0,4.0,"Over a 14-day analysis period, glycemic control is characterized by an average glucose of 121.6 mg/dL, 86.0% time in range, 8.9% time above range, and 5.1% time below range. While daytime management maintains acceptable overall stability, late-night and early-morning dips below 70 mg/dL occur due to overly aggressive overnight basal segments, while afternoon and evening hyperglycemia spikes (150–160+ mg/dL) stem from unannounced meals compounded by GLP-1 therapy slowing gastric emptying.",492.0
real_gemini35flashlite_50,run_034,completed,,gemini-3.5-flash-lite,32.02,,141317,10376,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,high,Keep all current profile and automation settings unchanged while observing nocturnal low trends.,medium,2.0,"Maintain active SMB and UAM closed-loop automation with a 7-hour max absorption window. If tighter postprandial control is desired, initiate consistent carbohydrate logging and pre-meal bolusing to enable COB-based delivery.",2.0,basal,Monitor Overnight Low Trends,medium,basal;smb,3.0,4.0,4.0,"Evaluation of 14 days of Nightscout telemetry and AAPS closed-loop data shows strong overall glycemic control with an 86.0% Time in Range (70-180 mg/dL), a low coefficient of variation (32.6%), and active Oref1 automation utilizing SMB, UAM, and dynamic sensitivity. Mild vulnerability to nocturnal dipping and late afternoon elevations is present, operating under a pure UAM and microbolus paradigm due to the absence of explicit carbohydrate logging.",452.0
real_gemini35flashlite_50,run_035,completed,,gemini-3.5-flash-lite,30.38,,141074,9733,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings unchanged while initiating consistent manual meal and carbohydrate logging to evaluate automated loop performance accurately.,medium,0.0,Initiate consistent manual carbohydrate logging and meal bolus timing. Rely on AAPS closed-loop SMB and UAM automation for unannounced absorption without utilizing extended carbs or e-carbs until baseline meal patterns are established.,2.0,basal,Review overnight and late-afternoon basal rates,high,basal;smb,3.0,3.0,3.0,"Evaluation of 14 days of Nightscout telemetry and AAPS profile data shows strong overall glycemic control with an 86.0% Time in Range, alongside specific nighttime and late-afternoon hypoglycemia patterns (5.1% Time Below Range). Closed-loop automation (SMB and UAM enabled with smb_always_enabled=true) and dynamic sensitivity actively compensate for a flat, overly conservative static ISF (56 mg/dL/U) and a lengthy 10-hour DIA. Unrecorded meal carb entries mean postprandial management relies entirely on reactive automated microboluses rather than explicit meal priming.",574.0
real_gemini35flashlite_50,run_036,completed,,gemini-3.5-flash-lite,29.18,,140850,9368,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings while closely monitoring overnight telemetry and low-glucose events.,medium,1.0,"Maintain the current automated UAM and SMB strategy (smb_always_enabled=true, uam_enabled=true) while leveraging the 7-hour max absorption window and dynamic ISF. Since manual carb logging is not utilized, ensure micro-bolus delivery remains constrained by monitoring overnight and afternoon hypoglycemia.",1.0,basal,Verify Overnight Basal Rates,high,basal,3.0,3.0,3.0,"Evaluation of 14 days of Nightscout telemetry and AAPS settings shows strong overall time-in-range (86.0%) with a moderate hypoglycemia burden (5.1% below 70 mg/dL, with excursions down to 41 mg/dL) clustering overnight and in late afternoons. The system operates primarily via UAM and universal SMBs without manual carbohydrate logging, while GLP-1 therapy (1.25mg injections) introduces delayed gastric emptying kinetics.",423.0
real_gemini35flashlite_50,run_037,completed,,gemini-3.5-flash-lite,26.3,,141109,8064,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep all current profile settings unchanged and initiate structured meal logging.,medium,1.0,Maintain current SMB/UAM automation while introducing manual carb declarations for meals to improve pre-bolusing and minimize reactive IOB stacking.,1.0,meal,Introduce Manual Carbohydrate Logging,medium,meal,3.0,3.0,3.0,"Analysis of 14 days of Nightscout telemetry and AAPS profile data reveals an 86.0% Time in Range with significant glycemic variability (SD 39.7 mg/dL). While automated closed-loop delivery (SMB/UAM) successfully manages unannounced intake, it leads to postprandial excursions and periodic overlapping insulin action contributing to 5.1% time below range. Static profile parameters remain stable, but lack of meal carb declarations increases reliance on reactive automation.",473.0
real_gemini35flashlite_50,run_038,completed,,gemini-3.5-flash-lite,26.98,,140923,7970,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings unchanged while initiating a brief period of manual carbohydrate logging for validation.,medium,0.0,"Maintain the current unannounced meal strategy governed by uam_enabled and smb_always_enabled, supported by dynamic sensitivity at 70%, while beginning to log manual carbohydrate entries to enable future prebolus and CR evaluation.",1.0,basal,Verify Overnight Basal and Fasting Stability,medium,basal,2.0,3.0,4.0,"A 14-day analysis of Nightscout telemetry and AAPS automation settings shows strong overall glycemic control with an 86% Time in Range. However, Time Below Range reaches 5.1%, driven by occasional overnight and post-correction dips into the 40-50 mg/dL range. Telemetry indicates zero explicit carbohydrate treatment entries, meaning the system operates entirely via unannounced meal and UAM/SMB automation. Basal segments, carb ratios, and a flat ISF of 56 mg/dL/U are supported by dynamic sensitivity (at 70%), but keeping current settings while verifying manual carb logging is recommended before making structural profile adjustments.",638.0
real_gemini35flashlite_50,run_039,completed,,gemini-3.5-flash-lite,39.71,,183202,14538,True,strict,True,1.0,0.0,,False,failed,False,,1,rejected_no_prompt,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings while initiating manual meal logging for verification.,medium,2.0,"Introduce manual meal announcements with modest preboluses for known carbohydrate intake to reduce post-prandial spikes, allowing AAPS to manage tail absorption via UAM and SMB rather than reacting to sharp upward velocity.",2.0,basal,Verify Overnight Basal Stability,high,basal;meal,3.0,3.0,4.0,"A 14-day analysis of Nightscout telemetry and AAPS settings reveals an 86.0% time-in-range, an 8.9% time above range, and a 5.1% time below range. The user relies entirely on UAM-driven closed-loop automation without explicit manual carb logging. This creates a reactive pattern with afternoon post-prandial spikes followed by delayed insulin accumulation and late hypoglycemia.",378.0
real_gemini35flashlite_50,run_040,completed,,gemini-3.5-flash-lite,29.83,,140206,9590,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,2.0,21.0,0.0,aaps.core.safety_limits;profile.basal.00_00,basal,change,medium,Safely adjust the 00:00 basal segment from 0.6 U/h to 0.5 U/h while keeping all other profile segments under close observation.,medium,1.0,"Maintain smb_enabled=true and uam_enabled=true for automated rescue, while incorporating manual pre-meal correction or temporary targets 15-20 minutes before anticipated intake. For complex or GLP-1 delayed meals, log extended e-carbs with a 2 to 3-hour duration to provide proactive COB tails.",2.0,smb,Reduce Max IOB Limit for Safety,safety,smb;basal,3.0,3.0,3.0,"Over a 14-day evaluation period, glycemic control shows a strong Time in Range of 86.0% with a moderate CV of 32.6%. However, time below range reaches 5.1% with multiple hypoglycemic events below 50 mg/dL, alongside intermittent postprandial hyperglycemia. The system operates entirely via closed-loop automation (SMB and UAM) with zero standard carb entries recorded. Profile ISF is flat at 56 mg/dL/U, but dynamic sensitivity actively scales it down during resistance. Max IOB is set to an excessively high 25 U, posing a safety risk. A conservative, step-by-step parameter review is required to improve safety and stability.",627.0
real_gemini35flashlite_50,run_041,completed,,gemini-3.5-flash-lite,29.39,,141234,8674,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,cr,keep,medium,Keep current profile settings while conducting a structured logging verification phase.,medium,2.0,"Maintain current closed-loop automation settings (SMB enabled, UAM enabled, Dynamic ISF active) while introducing consistent manual carbohydrate logging ahead of meals to enable COB prediction and pre-bolusing.",1.0,cr,Initiate Manual Carb Logging for Verification,medium,cr,3.0,3.0,4.0,"A 14-day analysis of Nightscout telemetry and AAPS profile data shows solid overall time-in-range (86.0%) supported by active oref1 closed-loop automation (SMB, UAM, and Dynamic ISF). However, minor safety concerns exist with overnight hypoglycemia and afternoon hyperglycemic peaks. Because manual carb entries are absent, the system relies entirely on reactive UAM triggering, which contributes to postprandial spikes followed by delayed insulin recovery.",457.0
real_gemini35flashlite_50,run_042,completed,,gemini-3.5-flash-lite,26.15,,140578,8113,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,cr,keep,medium,Keep current profile settings and begin recording explicit carbohydrate entries for all meals.,medium,2.0,"In the absence of manual carbohydrate logging, rely on uam_enabled=true and smb_always_enabled=true to manage postprandial excursions reactively. Introduce manual carb entry for meals to enable proactive prebolusing and reduce microbolus stacking.",1.0,cr,Begin Recording Manual Carbohydrate Entries,high,cr,2.0,2.0,3.0,"Analysis of 14 days of Nightscout telemetry and AAPS closed-loop data shows strong overall glycemic control with an 86.0% Time in Range. However, the absence of declared carbohydrate entries forces the system to rely entirely on UAM and SMB automation with a flat 56 mg/dL/U ISF. This reactive loop contributes to stacking, late-night hypoglycemia, and afternoon hyperglycemia peaks.",383.0
real_gemini35flashlite_50,run_043,completed,,gemini-3.5-flash-lite,28.29,,140472,9227,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings unchanged and establish consistent meal logging.,low,1.0,"Maintain current SMB and UAM settings, utilize temporary targets for anticipated high-impact meals to accommodate GLP-1 delays, and begin recording carbohydrate entries to enable precise postprandial evaluation.",2.0,basal,Begin Recording Carbohydrate Entries,high,basal;basal,3.0,3.0,3.0,"Evaluation of 14 days of Nightscout telemetry and AAPS profile data indicates generally strong glycaemic control with an 86.0% Time in Range, alongside notable hypoglycemic events (<70 mg/dL at 5.1%) and afternoon postprandial glucose peaks up to 290 mg/dL. The system relies heavily on automated SMB and UAM micro-bolusing due to unrecorded meal carbohydrate entries and GLP-1 therapy use. Profile ISF is flat at 56 mg/dL/U, requiring dynamic sensitivity to compensate.",470.0
real_gemini35flashlite_50,run_044,completed,,gemini-3.5-flash-lite,32.23,,142872,10553,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,high,Keep current profile settings unchanged and verify stability.,medium,1.0,"Maintain unannounced hybrid loop management via UAM and SMB, while optionally exploring manual carbohydrate logging and extended absorption (e-carbs) for complex meals to smooth out post-prandial peaks and reduce reactive insulin stacking.",1.0,meal,Evaluate Carbohydrate Logging for Complex Meals,medium,meal,3.0,3.0,4.0,"Analysis of 14 days of Nightscout telemetry and AAPS profile data shows strong overall glycemic control with an 86.0% time in range and 98.7% CGM coverage. However, mild hypoglycemia (5.1%) and intermittent severe hyperglycemia excursions occur. The user relies entirely on automated Unannounced Meals (UAM) and Super Micro Boluses (SMB) combined with GLP-1 therapy, without logging manual carbohydrate entries.",411.0
real_gemini35flashlite_50,run_045,completed,,gemini-3.5-flash-lite,33.47,,142475,10493,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings while evaluating safety limit adjustments.,medium,1.0,"Maintain the current unannounced-meal strategy utilizing UAM and SMB automation, ensuring no preboluses or e-carbs are applied without explicit meal entry.",2.0,aaps,Review Max IOB Safety Limit,safety,aaps;basal,3.0,3.0,4.0,"Evaluation of 14 days of Nightscout telemetry and active AAPS closed-loop profile data shows robust time-in-range (86.0%) and complete CGM coverage, but highlights a notable hypoglycemia burden (5.1% <70 mg/dL) and late-afternoon hyperglycemia excursions. The user operates without manual carbohydrate entry, relying entirely on unannounced meal (UAM) detection, SMB microbolusing, and dynamic sensitivity, which is compounded by GLP-1 therapy schedules.",454.0
real_gemini35flashlite_50,run_046,completed,,gemini-3.5-flash-lite,30.41,,140350,9940,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings unchanged and initiate consistent meal logging to improve automation responsiveness.,medium,2.0,Introduce consistent logging of meal carbohydrates paired with a modest 15-20 minute prebolus or temporary target reduction before meals. This allows Oref1 to manage postprandial glycemic rises proactively rather than relying entirely on reactive UAM micro-bolusing.,2.0,basal,Verify Overnight Basal and Fasting Stability,high,basal;smb,3.0,3.0,4.0,"Over the 14-day analysis period, time-in-range (70–180 mg/dL) averaged 86.0% with a standard deviation of 39.7 mg/dL. Time above range was 8.9% and time below range was 5.1%, with recorded glucose extremes dipping into the 40s mg/dL overnight and early morning. The active AAPS profile features a flat ISF of 56 mg/dL/U, variable carb ratios, and a 10-hour DIA, operating under Oref1 closed-loop automation with SMB and UAM enabled. The dataset contains no recorded carbohydrate treatment entries, indicating that meals are unannounced or unlogged, relying entirely on UAM and reactive micro-bolusing to manage postprandial glycemic excursions.",644.0
real_gemini35flashlite_50,run_047,completed,,gemini-3.5-flash-lite,42.84,,185586,15851,True,strict,False,0.9706,1.0,"top-level keys differ: missing=['issues', 'strengths'] extra=[]",False,failed,False,,1,rejected_no_prompt,True,top_level_exact,1.0,,,,,0.0,23.0,0.0,,basal,keep,medium,Keep current profile settings unchanged while monitoring early overnight glucose and evaluating meal logging.,medium,2.0,"Maintain closed-loop UAM and SMB automation with a 3-minute interval, active Dynamic ISF (70%), and a 7-hour max absorption window, supplemented by optional manual meal announcements for known carbohydrate loads to smooth afternoon postprandial plateaus.",2.0,basal,Monitor Early Overnight Basal and Target,high,basal;meal,0.0,0.0,4.0,"Over a 14-day evaluation period, closed-loop automated insulin delivery via AAPS achieved an 86.0% Time in Range with a mean glucose of 121.6 mg/dL. Time below range is 5.1%, exceeding the standard 4% safety threshold, driven primarily by early overnight lows (00:00-02:00 local). Postprandial elevations occur in afternoon hours (13:00-18:00 local) due to unannounced meals and delayed gastric emptying associated with GLP-1 therapy.",434.0
real_gemini35flashlite_50,run_048,completed,,gemini-3.5-flash-lite,38.76,,182968,14222,True,strict,True,1.0,0.0,,False,failed,False,,1,rejected_no_prompt,True,,0.0,,,,,1.0,22.0,0.0,aaps.core.safety_limits,basal,keep,medium,Keep current profile settings while adjusting safety limits and meal logging practices.,high,2.0,"Transition from strictly unannounced meal management to manual carbohydrate logging for meals. This allows Oref1 to apply CR calculations upfront rather than relying solely on reactive UAM microboluses, while keeping SMB always enabled with a safe max IOB limit (6 U) to handle residual excursions.",2.0,aaps,Reduce Max IOB Safety Limit,safety,aaps;meal,3.0,2.0,3.0,"Over the 14-day evaluation period, overall glycemic control shows a strong time-in-range of 86.0%. However, hypoglycemia exposure (5.1% <70 mg/dL) and low nadirs in the 40s mg/dL indicate significant risk from insulin stacking. The patient operates an unannounced meal strategy with AAPS Oref1 (SMB always enabled, UAM enabled, and a flat ISF of 56 mg/dL/U). While automation manages excursions well, the absence of manual carb entries combined with a high max IOB safety limit (25 U) leads to reactive over-delivery and late postprandial hypoglycemia.",552.0
real_gemini35flashlite_50,run_049,completed,,gemini-3.5-flash-lite,30.69,,141746,9945,True,strict,True,1.0,0.0,,True,strict,True,,0,accepted_first_pass,True,,0.0,,,,,1.0,22.0,0.0,profile.basal.00_00,basal,change,medium,"Lower the 00:00 basal rate from 0.6 U/h to 0.5 U/h while keeping all other basal, CR, ISF, target, and DIA settings unchanged.",medium,0.0,Maintain current automated UAM and SMB workflow while observing postprandial responses. Consider logging carbohydrate entries for select meals to evaluate whether pre-meal announcements and prebolusing improve postprandial time-in-range.,1.0,basal,Reduce Early-Night Basal Rate,high,basal,3.0,3.0,4.0,"Over a 14-day evaluation period, the user achieved an 86.0% time-in-range (70-180 mg/dL), with 8.9% time above range and 5.1% time below range. The data demonstrates a heavy reliance on automated UAM (Unannounced Meals) and SMBs, with zero recorded manual carbohydrate entries. While overall glycemic stability is good, nighttime hours (00:00-04:00) show elevated hypoglycemia risk (up to 18.5% below 70 mg/dL), and afternoon/evening hours show predictable postprandial hyperglycemia peaks due to the absence of meal announcements or preboluses.",545.0
real_gemini35flashlite_50,run_050,completed,,gemini-3.5-flash-lite,37.78,,182427,13017,True,strict,True,1.0,0.0,,True,strict,False,"analysis_steps.basal_targets.confidence, analysis_steps.synthesis_plan.confidence, profile_recommendation",1,rejected_schema_stop,True,,0.0,0.0,0.0,,False,0.0,23.0,0.0,,basal,keep,high,Keep current basal rates and profile settings unchanged while establishing consistent manual carbohydrate logging.,medium,2.0,"Introduce consistent manual carbohydrate entry and modest prebolusing for meals to give the closed-loop algorithm advance notice, reducing reliance on reactive UAM microboluses and smoothing out post-prandial spikes.",1.0,smb,Review Max IOB Safety Limit,medium,smb,3.0,3.0,3.0,"The 14-day analysis demonstrates strong overall glycemic control with an 86.0% Time in Range, supported by robust OpenAPS closed-loop automation (SMB and UAM enabled). However, the complete lack of logged carbohydrate entries forces the algorithm to reactively manage unannounced meals, leading to afternoon hyperglycemia peaks and subsequent late hypoglycemia risk (5.1% <70 mg/dL). Baseline profile settings are generally effective, but safety and meal strategy adjustments are needed before modifying core profile parameters.",528.0
