experiment,run_id,rank,area,title,priority,suggested_change
real_opus5,run_017,3,smb,Hold the UAM SMB cap reduction as a conditional third step only,,"{""area"": ""aaps"", ""direction"": ""conditional reduce"", ""parameter"": ""max_uam_smb_basal_minutes"", ""from"": ""20 min"", ""to"": ""15 min"", ""precondition"": ""only after the maximum IOB change has been observed for 10 to 14 days and time below range remains above 4 percent"", ""do_not_combine_with"": [""max_iob_units"", ""dynamic_isf_adjustment_factor_percent""]}"
real_opus5,run_017,4,isf,Do not reduce the dynamic ISF adjustment factor at this stage,,"{""area"": ""aaps"", ""action"": ""withhold change"", ""parameter"": ""dynamic_isf_adjustment_factor_percent"", ""current"": ""70 %"", ""revisit_condition"": ""only after carbohydrate logging has produced at least 7 to 10 days of announced meals, so that timing effects can be separated from gain effects"", ""do_not_combine_with"": [""profile.isf.00_00"", ""max_iob_units""]}"
real_opus5,run_017,5,basal,"Discuss the safety multipliers with the care team as context, not as an immediate change",,"{""area"": ""context"", ""action"": ""discussion item only"", ""parameters"": [""max_daily_safety_multiplier 5.0"", ""current_basal_safety_multiplier 6.0""], ""note"": ""outside the six reviewed groups; no change proposed in this analysis""}"
real_opus5,run_018,1,smb,Reduce the UAM microbolus strength as the single first therapy-affecting step,safety,"{""unit"": ""min"", ""direction"": ""decrease"", ""new_value"": 15, ""old_value"": 20, ""component"": ""max_uam_smb_basal_minutes"", ""parameter_key"": ""aaps.core.smb_delivery"", ""change_one_component_only"": true, ""observation_window_days"": 10, ""observe"": [""time below range at 18:00-19:00 local"", ""time below range at 23:00-03:00 local"", ""peak IOB with COB 0"", ""time above range at 13:00-17:00 local""]}"
real_opus5,run_018,2,smb,Tighten the two non-binding safety ceilings before any dosing change,high,"{""note"": ""Both components are currently non-binding; keep any new ceiling above the observed peak IOB of 5.935 U so that routine operation is unchanged."", ""order"": [""max_iob_units"", ""max_basal_u_per_hour""], ""parameter_key"": ""aaps.core.safety_limits"", ""candidate_direction"": ""decrease toward the observed operating range"", ""observed_peak_iob_u"": 5.935, ""observed_effective_max_basal_u_per_hour"": 4.0}"
real_opus5,run_018,3,cr,Create carbohydrate visibility for one recurring meal and for every hypoglycemia treatment,medium,"{""scope"": ""one recurring meal at approximately 12:00-15:00 local, plus all hypoglycemia treatments"", ""action"": ""log carbohydrate amount and entry time only; do not add a prebolus, an immediate bolus percentage or extended carbohydrates during this phase"", ""duration_days"": 10, ""parameter_key"": ""aaps.core.carb_absorption"", ""unblocks"": [""profile.cr.00_00"", ""profile.cr.04_00"", ""profile.cr.08_00"", ""profile.cr.16_00"", ""profile.cr.20_00"", ""aaps.core.carb_absorption""], ""keep_dosing_behaviour_unchanged"": true}"
real_opus5,run_018,4,isf,Defer the choice between the dynamic ISF factor and the profile ISF until after the UAM observation,medium,"{""action"": ""no change now"", ""revisit_after"": [""aaps.core.safety_limits"", ""aaps.core.smb_delivery"", ""carbohydrate logging for one recurring meal""], ""decide_between"": [""aaps.core.sensitivity.dynamic_isf_adjustment_factor_percent"", ""profile.isf.00_00""], ""parameter_key"": ""aaps.core.sensitivity"", ""change_only_one_of_the_pair"": true}"
real_opus5,run_018,5,basal,"Keep all basal and target segments and test the afternoon and evening question with data, not with a change",medium,"{""action"": ""keep all seven basal segments and all three target segments unchanged"", ""reassess_after"": [""aaps.core.smb_delivery change observed for 10 days"", ""carbohydrate logging for one recurring meal""], ""reassess_windows"": [""13:00-17:00 local"", ""18:00-19:00 local"", ""23:00-03:00 local""], ""competing_explanations_to_separate"": [""UAM over-delivery with a 10-hour insulin tail"", ""afternoon basal trough of 0.5 U/h"", ""tight target of 90 mg/dL overnight"", ""unannounced meals""]}"
real_opus5,run_019,1,isf,Primary: discuss softening the dynamic ISF adjustment factor,safety,"{""parameter_key"": ""aaps.core.sensitivity"", ""component"": ""dynamic_isf_adjustment_factor_percent"", ""direction"": ""decrease"", ""from"": ""70 %"", ""to_candidate"": ""60 %"", ""step_size"": ""5 to 10 percentage points"", ""hold_unchanged"": [""profile.isf.00_00"", ""profile.dia"", ""aaps.core.smb_delivery""], ""observation_window_days"": 10, ""success_markers"": [""overall time below range moves toward 4 percent or lower"", ""fewer level-2 values below 54 mg/dL in the 18:00 to 19:00 local window"", ""peak insulin on board stays below about 4 U""], ""stop_markers"": [""time above range rises materially without any reduction in time below range"", ""new sustained values above 250 mg/dL in the afternoon""]}"
real_opus5,run_019,2,smb,Secondary: discuss lowering the maximum IOB ceiling as a guardrail,high,"{""parameter_key"": ""aaps.core.safety_limits"", ""component"": ""max_iob_units"", ""direction"": ""decrease"", ""from"": ""25 U"", ""to_candidate"": ""8 U"", ""rationale_bound"": ""above the observed peak of 5.935 U, well below 25 U"", ""hold_unchanged"": [""max_basal_u_per_hour""], ""sequence"": ""introduce only after the dynamic ISF observation window has been evaluated"", ""observation_window_days"": 7}"
real_opus5,run_019,3,basal,Deferred: keep overnight basal unchanged and re-evaluate after the sensitivity change,medium,"{""parameter_key"": ""profile.basal.00_00"", ""decision_this_cycle"": ""keep"", ""re_evaluate_after"": ""the dynamic ISF observation window"", ""condition_to_revisit"": ""time below range between 23:00 and 03:00 local remains above about 8 percent after the sensitivity change"", ""candidate_direction_if_revisited"": ""decrease 00:00 basal by about 10 percent, one segment at a time""}"
real_opus5,run_019,4,cr,Do not change carb ratios in this cycle,low,"{""decision_this_cycle"": ""keep all carb ratio segments"", ""precondition_for_future_review"": ""at least 7 to 10 days of entered carbohydrate amounts with timestamps""}"
real_opus5,run_020,1,smb,Primary: reduce the maximum insulin-on-board guardrail toward the observed operating range,safety,"{""from"": ""max_iob_units = 25 U"", ""to"": ""discuss a lower ceiling in the region of 8 to 10 U with the care team, retaining clear headroom above the observed maximum of 5.935 U"", ""direction"": ""decrease"", ""parameter_key"": ""aaps.core.safety_limits"", ""change_alone"": true, ""observation_window_days"": 14, ""stop_condition"": ""revisit if the limit begins to bind during normal operation or if time above range increases""}"
real_opus5,run_020,2,cr,"Begin announcing carbohydrates for the recurring afternoon intake, without changing any insulin setting",high,"{""action"": ""log approximate carbohydrate amount and time of first bite for the recurring afternoon intake"", ""entry_type"": ""plain carbohydrate entry, not an extended carbohydrate entry"", ""prebolus"": ""none initially, announce at the start of eating"", ""insulin_settings_changed"": ""none"", ""duration_days"": 7, ""parameter_key"": ""observation_only""}"
real_opus5,run_020,3,isf,"Defer the dynamic sensitivity factor and the UAM microbolus cap, and resolve the boost layer first",medium,"{""action"": ""hold both parameters unchanged pending clarification"", ""parameter_keys"": [""aaps.core.sensitivity"", ""aaps.core.smb_delivery""], ""prerequisite"": ""identify the source of the boost multiplier, of loop targets below 90 mg/dL, and of sensitivity ratios below 1 with Autosens off"", ""sequencing"": ""if a change is later supported, alter one group only, then observe for at least 14 days before considering the other""}"
real_opus5,run_020,4,target,Withhold profile target changes until the loop target modulation is explained,medium,"{""action"": ""keep all three profile target segments unchanged"", ""parameter_keys"": [""profile.target.00_00"", ""profile.target.08_00"", ""profile.target.23_00""], ""prerequisite"": ""establish which loop feature produces targets below the lowest profile target""}"
