experiment,slot,group,kind,n_runs,group_runs,representative
real_opus5,profile recommendation,basal,varying,2,13,"The 04:00 to 09:00 local window shows 95 to 99 percent time in range on the existing 0.6 to 0.8 U/h segments, which corroborates the basal level."
real_opus5,profile recommendation,dia,shared,2,3,"Keep all 17 profile rows unchanged for now, including the duration of insulin action of 10 hours, and verify the insulin-on-board tail hypothesis by checking whether early-evening lows persist after the maximum insulin-on-board ceiling is reduced and site reliability is confirmed."
real_opus5,profile recommendation,isf,shared,3,3,"Keep all 17 profile parameters unchanged for now, including the flat ISF of 56 mg/dL per unit, and address the sensitivity problem at the automation layer instead by discussing a reduction of dynamic_isf_adjustment_factor_percent from 70 to 60."
real_opus5,primary recommendation,smb,varying,5,14,Discuss tightening the maximum insulin on board ceiling as the single primary change.
real_opus5,primary recommendation,smb,varying,4,14,"Primary: review the max IOB ceiling as the first and only change this cycle. max_iob_units is currently 25 units while scheduled basal is roughly 16.2 units per day and the highest observed insulin on board across the sampled statuses is 5.935 units at 08-21 22:10 local, with a second peak of 4.73 units at 08-19 16:55 local."
real_opus5,primary recommendation,smb,varying,3,14,"Max IOB is 25 U while total insulin is approximately 19.7 U per day, so the configured ceiling exceeds a full day of insulin and cannot act as a backstop."
real_opus5,primary recommendation,smb,varying,3,14,Discuss lowering the maximum insulin-on-board limit toward observed usage.
real_opus5,primary recommendation,smb,varying,2,14,"Observed insulin on board reached 4.73 U on 08-19 at 16:54 local and 5.935 U on 08-21 at 22:09 local, both with carbohydrates on board 0, and at the 27.8 mg/dL per unit effective sensitivity recorded in the second case that quantity represents a very large pending fall with a 10-hour DIA to unwind it."
real_opus5,primary recommendation,smb,varying,2,14,"It therefore provides no practical ceiling in a system that reached 41 to 56 mg/dL nadirs after documented stacking episodes on 2026-08-13, 2026-08-14, and 2026-08-19."
real_opus5,primary recommendation,isf,shared,3,3,Primary: discuss softening the dynamic ISF adjustment factor.
real_opus5,primary recommendation,isf,shared,2,3,"Observed variable sensitivity is 27.8 and 37.9 mg/dL per unit at 245-262 mg/dL versus 108.4 to 124.0 at 70-95 mg/dL, so the loop is at its most aggressive exactly when glucose is highest, and that insulin then acts across a 10-hour DIA into the hours that already carry the most hypoglycemia, namely 18:00-19:00 local at 7.7 and 15.3 percent below range and 23:00-03:00 local at 10.1 to 18.5 percent."
real_opus5,primary recommendation,isf,shared,2,3,"The known trade-off is that it also moves the protective high value of 124 mg/dL per unit at low glucose toward the anchor, and afternoon time above range may increase in the short term; the expected net direction is still a reduction in lows, because the observed lows follow high-glucose overcorrection rather than baseline over-basal."
real_opus5,summary,all,shared,19,19,"Two distinct patterns dominate: elevated glucose from 09:00 to 17:00 local (peak hour 16:00, mean 162.8 mg/dL, 32.1 percent above range) and clustered hypoglycemia in two windows, 23:00 to 03:00 local (up to 18.5 percent below range at 01:00) and 18:00 to 19:00 local (7.7 and 15.3 percent below range)."
real_opus5,summary,all,shared,19,19,"Overall glucose average 121.6 mg/dL, time in range 86.0 percent, time above range 8.9 percent, time below range 5.1 percent, coefficient of variation 32.6 percent."
real_opus5,summary,all,shared,16,19,"Fourteen days of Nightscout data with 98.7 percent CGM coverage at 5-minute cadence, 3995 valid entries, no invalid or duplicate readings, and a largest gap of 65 minutes."
real_opus5,summary,all,varying,10,19,"Across the whole period there are zero carb entries, zero e-carb entries and carbohydrates on board reported as zero in every sampled loop status, so the system operates fully in unannounced-meal mode with UAM and SMB providing all meal coverage."
real_opus5,summary,all,varying,8,19,"Dynamic ISF is active with a 70 percent adjustment factor and produces effective sensitivity between 27.8 and 124 mg/dL per unit against a flat profile ISF anchor of 56, roughly twice as strong as the profile value at high glucose."
real_opus5,summary,all,varying,7,19,"Confounders present in the same days include three GLP-1 notes (08-14, 08-17, 08-20), an occlusion and pump error on 08-19, three site changes and two sensor changes."
real_opus5,summary,all,varying,5,19,"No carbohydrates were logged during the entire period (0 carb entries, 0 grams, no extended carb entries), and the user-declared analysis_context contains an empty meal_strategies list, so declaration and telemetry agree that meal insulin was delivered entirely reactively by the loop."
real_opus5,summary,all,varying,4,19,The overnight and early morning window (04:00 to 08:00 local) is the most stable part of the day with 95 to 98 percent time in range.
real_opus5,summary,all,varying,3,19,"Loop statuses show insulin on board reaching 4.73 U and 5.935 U against a profile basal total of 16.2 U/day, with single microboluses up to 1.6 U and temporary basal rates up to 4.0 U/h, followed by reactive 120-minute zero-basal periods with minimum guard predictions of -4 and -59 mg/dL."
real_opus5,issues,all,shared,16,19,"Time below range of 5.1 percent exceeds the 4 percent goal and is concentrated in two clock windows: 18.5 percent at 01:00 local and 15.3 percent at 19:00 local, with 00:00, 02:00, 03:00 and 23:00 all near 10 percent."
real_opus5,issues,all,varying,10,19,"Level-2 clusters occurred on 08-13 around 18:00 local (51, 47, 42, 45 mg/dL) and on 08-14 around 19:04-19:14 local (48, 41, 41 mg/dL)."
real_opus5,issues,all,varying,9,19,"The period is non-stationary, containing three GLP-1 1.25 mg doses on 08-14, 08-17 and 08-20, an occlusion with pump error on 08-19, three site changes, two sensor changes and one profile switch."
real_opus5,issues,all,varying,8,19,"Profile target segments therefore cannot be evaluated as the operative control, and no target change can be justified from these data.'} {'area': 'cr', 'title': 'Carb ratios cannot be verified because no carbohydrate data exists', 'description': 'Across fourteen days there are zero carb entries, zero grams of carbohydrate, zero extended carb entries and COB reported as 0 in every sampled loop status."
real_opus5,issues,all,varying,6,19,"The configured limits therefore describe the base rather than the operative ceiling, which reduces the predictability of any change to those caps.'} {'area': 'isf', 'title': 'Effective sensitivity is set by dynamic ISF, not by the profile ISF value', 'description': 'With dynamic sensitivity enabled and Autosens disabled, observed variable sensitivity spans 27.8 to 124.0 mg/dL per unit against a flat profile ISF of 56."
real_opus5,issues,all,varying,6,19,"The boost multiplier is not exposed as an adjustable parameter, so reducing the UAM cap of 20 minutes may have less effect than expected.'} {'title': 'Loop targets depart from the profile target segments without a declared mechanism', 'detail': 'Profile targets are 90, 100 and 90 mg/dL, yet sampled loop targets fall to 80 mg/dL during rises on 08-10, 08-15, 08-18, 08-19 and 08-21 and rise to 116 mg/dL when a low is predicted on 08-16, although both autosens target flags are false and logged temporary targets are only 135 and 108 mg/dL."
real_opus5,issues,all,varying,5,19,"Target conflict (low severity): the authoritative profile declares targets of 90, 100 and 90 mg/dL, but loop statuses report target_bg values including 80, 86, 87, 99, 104, 105, 108 and 116 mg/dL."
real_opus5,step findings: data_quality,all,shared,18,19,"CGM data are sufficient for hourly and daily pattern analysis: 3995 valid entries, 0 invalid, 0 duplicate, 0 out of period, estimated cadence 5.0 minutes, coverage 98.7 percent of 4046 expected readings, 10 gaps with a largest gap of 65 minutes."
real_opus5,step findings: data_quality,all,shared,17,19,"Local timezone is BST at UTC plus 60 minutes, and hourly_glucose_local is a verified plus one hour shift of hourly_glucose."
real_opus5,step findings: data_quality,all,shared,15,19,"The profile is structurally complete: 7 basal segments, 5 carb-ratio segments, 1 flat ISF segment, 3 target segments and DIA."
real_opus5,step findings: data_quality,all,shared,12,19,"The first day (2026-08-07, 33 readings) and last day (2026-08-21, 269 readings) are partial and are excluded from daily comparisons."
real_opus5,step findings: data_quality,all,shared,12,19,"Only a sample of telemetry is included (24 of 6214 device statuses, 40 of 2315 treatments, 24 therapy response windows)."
real_opus5,step findings: data_quality,all,varying,10,19,"The build is customized: reason strings contain Enhanced oref1, UAM Boost 1 and 2, UAM High Boost, prTrial, twin, antBackout and a G3 pre-UAM uncertainty hold, and effective targets appear that are not derivable from the three profile target segments."
real_opus5,step findings: data_quality,all,varying,9,19,"Carbohydrate telemetry is entirely absent: carb_entries 0, total_carbs_g 0.0, carb_treatment_entries empty, extended_carb_entries 0."
real_opus5,step findings: data_quality,all,varying,5,19,"Confounders inside the window: profile switch on 08-13, site changes 08-10, 08-13 and 08-17, sensor changes 08-11 and 08-21, occlusion and pump error on 08-19, and GLP-1 1.25 mg notes on 08-14, 08-17 and 08-20."
real_opus5,step findings: data_quality,all,varying,5,19,"Scheduled basal totals 16.2 U per day, matching the profile-switch label of 16 to 2 U per day."
real_opus5,step findings: data_quality,all,varying,4,19,"Two cross-checks against loop output: carb ratios quoted by the algorithm match the profile at the 04:00, 08:00, 16:00 and 20:00 segments, while the 00:00 to 04:00 window repeatedly reports 13.3 g per unit against the profile value of 13.0."
real_opus5,step findings: data_quality,all,varying,3,19,"The profile is complete: all 17 profile inventory items carry concrete values, and profile_context states historical applicability is yes with the aaps_profile as authoritative source, so the profile is treated as valid for the entire period."
real_opus5,step findings: safety_overview,all,shared,18,19,"Time below range is 5.1 percent overall, above the usual 4 percent ceiling, while time in range is 86.0 percent and coefficient of variation 32.6 percent."
real_opus5,step findings: safety_overview,all,shared,17,19,"Hypoglycemia is clustered, not diffuse: local hour 01:00 at 18.5 percent, 19:00 at 15.3 percent, 00:00 at 11.4 percent, 03:00 at 10.2 percent, 02:00 and 23:00 at 10.1 percent, 18:00 at 7.7 percent and 22:00 at 6.6 percent."
real_opus5,step findings: safety_overview,all,shared,17,19,"Two level-2 hypoglycaemia clusters occurred: 08-13 between 17:59 and 18:14 local with 51, 47, 42 and 45 mg/dL, and 08-14 between 19:04 and 19:14 local with 48, 41 and 41 mg/dL, plus an isolated 42 mg/dL on 08-21 at 07:19 local."
real_opus5,step findings: safety_overview,all,shared,13,19,Severe highs cluster on 2026-08-15 around 17:29-17:39 local at 286-293 mg/dL and on 2026-08-18 around 12:54-13:14 local at 285-290 mg/dL.
real_opus5,step findings: safety_overview,all,varying,11,19,"Confounders: GLP-1 1.25 mg on 08-14, 08-17 and 08-20; occlusion and pump error announcements on 08-19; site changes on 08-10, 08-13 and 08-17; sensor changes on 08-11 and 08-21."
real_opus5,step findings: safety_overview,all,varying,10,19,"Worst days were 08-14 (time in range 70.8 percent) and 08-18 (time in range 71.9 percent, time below range 12.8 percent)."
real_opus5,step findings: safety_overview,all,varying,7,19,"Large fall amplitudes follow highs: 234 to 56 mg/dL in 120 minutes, 264 to 96 mg/dL in 120 minutes, 206 to 53 mg/dL in 180 minutes, 172 to 47 mg/dL in 240 minutes."
real_opus5,step findings: safety_overview,all,varying,7,19,"Hyperglycemia is clustered from 10:00 to 17:00 local, peaking at 16:00 with 32.1 percent above range and a mean of 162.8 mg/dL."
real_opus5,step findings: safety_overview,all,varying,5,19,A single 42 mg/dL on 08-21 at 07:19 local occurred about two hours before a sensor change and may be an artifact.
real_opus5,step findings: safety_overview,all,varying,5,19,Hypoglycemia is the leading safety signal.
real_opus5,step findings: basal_targets,all,shared,15,19,"The most fasting-like window, 04:00-08:00 local, is the best-controlled part of the day: averages 106.0, 104.2, 99.5, 99.5 and 110.5 mg/dL, time in range 95.8 to 98.7 percent, time below range 0.0 to 4.8 percent, and no time above range."
real_opus5,step findings: basal_targets,all,shared,14,19,"The overnight window from 23:00 to 07:00 local is flat in mean terms (105.7, 93.3, 90.6, 101.9, 104.7, 106.0, 104.2, 99.5, 99.5 mg/dL) with no sustained rise or fall, but the hypoglycemia burden is concentrated in its first hours and then disappears: 10.1, 11.4, 18.5, 10.1 and 10.2 percent below range from 23:00 to 03:00, against 3.0, 4.8, 2.5 and 1.3 percent from 04:00 to 07:00, with 95 to 99 percent in range from 04:00 to 08:00."
real_opus5,step findings: basal_targets,all,varying,11,19,"On targets, the profile defines 90, 100 and 90 mg/dL, but sampled effective targets span 80, 84, 86, 87, 90, 96.4, 99, 101, 104, 105, 106, 108 and 116 mg/dL."
real_opus5,step findings: basal_targets,all,varying,9,19,"The lowest segment of 0.5 U per hour from 16:00 sits under the highest glucose hours, 162.8 mg/dL at 16:00 with 32.1 percent above range and 148.9 mg/dL at 17:00 with 22.6 percent above range, while the highest evening segment of 0.7 U per hour from 19:00 sits over the worst evening hypoglycemia hour at 15.3 percent below range."
real_opus5,step findings: basal_targets,all,varying,4,19,"Some derive from user temporary targets of 135 mg/dL on 08-09, 08-17, 08-18, 08-19 and 08-20 and 108 mg/dL on 08-15, yet 80 mg/dL appears specifically on the most aggressive high glucose loops on 08-10, 08-18, 08-19 and 08-21, below the profile floor, and Autosens target adjustment is disabled in both directions."
real_opus5,step findings: basal_targets,all,varying,3,19,"Profile targets cannot be validated because effective target_bg in the sampled statuses ranges from 80 to 116 mg/dL, systematically lower at high glucose and higher at low-glucose risk, which is not explained by the three profile target segments or by the six temporary targets and not by autosens, since both autosens target flags are false."
real_opus5,step findings: basal_targets,all,varying,3,19,The morning rise from 99.5 mg/dL at 07:00 to 148.0 mg/dL at 10:00 sits inside the highest basal segment (0.8 U/h) with zero percent below range; dawn effect and unlogged breakfast cannot be separated.
real_opus5,step findings: basal_targets,all,varying,3,19,The dawn and early morning window is the best-controlled part of the day and gives no reason to alter the 05:00 and 06:00 basal segments.
real_opus5,step findings: profile_cr_isf_dia,all,shared,12,19,"Carb ratios of 13, 11.1, 13.2, 10.5, and 12.6 g/U cannot be evaluated because there were zero carbohydrate entries in 14 days, so no meal bolus was ever driven by a carb ratio."
real_opus5,step findings: profile_cr_isf_dia,all,varying,9,19,"ISF is a single flat 56 mg/dL per unit segment, but effective sensitivity is dynamic because dynamic_sensitivity_enabled is true with an adjustment factor of 70 percent and autosens_enabled is false."
real_opus5,step findings: profile_cr_isf_dia,all,varying,7,19,"Because dynamic sensitivity is enabled and autosens is disabled, the loop never used 56 for its own dosing; observed effective sensitivity ranged from 124 mg/dL/U at low glucose with low insulin on board down to 27.8 mg/dL/U at high glucose with high insulin on board, roughly twice as aggressive as the profile value in exactly the state that precedes the documented hypoglycemia clusters."
real_opus5,step findings: profile_cr_isf_dia,all,varying,5,19,Carb ratio assessment is blocked.
real_opus5,step findings: profile_cr_isf_dia,all,varying,5,19,DIA is 10 hours with insulin_type free_peak_oref and no peak time supplied.
real_opus5,step findings: profile_cr_isf_dia,all,varying,4,19,"The five carb ratio segments are confirmed active in the loop, but with zero carb entries and cob equal to 0 in every sampled status, no carb-to-insulin ratio has been exercised during the period, so the values can be neither validated nor falsified."
real_opus5,step findings: profile_cr_isf_dia,all,varying,4,19,Carb ratios cannot be validated or refuted.
real_opus5,step findings: automation_smb_uam,all,shared,13,19,"Activation conditions are internally coherent: smb_always_enabled true functionally supersedes smb_with_cob_enabled false and smb_after_carbs_enabled false, both of which are inert without carbohydrate entries."
real_opus5,step findings: automation_smb_uam,all,varying,11,19,"Temporary targets of 135 mg/dL were set for 180 minutes on 2026-08-17 at 13:30 to 16:30 local and for 180 minutes on 2026-08-18 at 15:24 to 18:24 local, both inside the afternoon plateau, and on 08-17 a 0.15 unit correction at 126 mg/dL was followed by 190 mg/dL at 180 minutes."
real_opus5,step findings: automation_smb_uam,all,varying,9,19,"These caps are nevertheless not the binding constraint, because build-specific boost logic multiplies past them: standardMaxBolus 0.2 followed by microbolusing 0.4 U on 2026-08-07, an increased SMB percentage message on 2026-08-18 with insulinReq 1.45, and a UAM high boost with SMB equal to 1.6 U on 2026-08-19 while IOB was already 4.73 U."
real_opus5,step findings: automation_smb_uam,all,varying,6,19,"SMB and UAM are the only meal coverage present, since COB is 0 in every sampled status and no carb entries exist; no duplicate COB counting is present because UAM predictions never overlap with a non-zero COB."
real_opus5,step findings: automation_smb_uam,all,varying,6,19,"The configured minute caps reconcile exactly with reported standardMaxBolus values: 15 minutes against 0.7 to 0.8 U/h basal gives 0.175 to 0.20 U matching a reported 0.2, and 20 minutes against 0.8 U/h gives 0.267 U matching a reported 0.3."
real_opus5,step findings: automation_smb_uam,all,varying,4,19,"SMB and UAM are both enabled and are load-bearing: with zero carb entries they are the only mechanism providing meal coverage, so disabling either would remove all meal coverage."
real_opus5,step findings: automation_smb_uam,all,varying,4,19,"All six AAPS groups were reproduced and every component carries a non-null value, so verify is not available for any group in this analysis."
real_opus5,step findings: automation_sensitivity_limits,all,shared,14,19,The carbohydrate absorption group is entirely inert because carbohydrates on board are zero throughout; min_5m_carbimpact 8 and meal_max_absorption_hours 7 cannot be supported or refuted by any observation in this package.
real_opus5,step findings: automation_sensitivity_limits,all,shared,13,19,"The configured maximum basal of 12 U/h is not the binding constraint and changing it alone would have no effect: the observed clamp is 4.0 U/h, shown explicitly in a reason string as adjusted required rate 5.9 reduced to maximum safe basal 4, which equals the maximum daily safety multiplier of 5.0 times the peak profile basal of 0.8 U/h."
real_opus5,step findings: automation_sensitivity_limits,all,varying,11,19,"Autosens is disabled while dynamic sensitivity is enabled with the oref1 sensitivity algorithm, which is a coherent pairing; the non-unity sensitivity ratios of 0.79, 0.88, 0.91, 0.92, 0.94 and 0.98 therefore arise from the dynamic path, and ratio 1 elsewhere is a neutral current adjustment rather than a disabled feature."
real_opus5,step findings: automation_sensitivity_limits,all,varying,11,19,"Autosens is disabled while dynamic sensitivity is enabled at a 70 percent adjustment factor, with both autosens target flags false."
real_opus5,step findings: automation_sensitivity_limits,all,varying,3,19,"Effective sensitivity spans 27.8 to 124.0 mg/dL/U around a flat profile ISF of 56 mg/dL/U, so the running sensitivity is roughly twice as strong as the profile above 200 mg/dL and roughly half as strong below 100 mg/dL."
real_opus5,step findings: automation_sensitivity_limits,all,varying,3,19,"Observed sensitivity_ratio values of 1.0, 0.98, 0.94, 0.92, 0.91, 0.88, and 0.79 are treated as neutral or restraining current adjustments, not as evidence about the autosens switch; the 0.79 value on 2026-08-16 accompanied a 120-minute zero temporary basal, showing the sensitivity layer does restrain dosing at times."
real_opus5,step findings: automation_sensitivity_limits,all,varying,2,19,"On limits, max_basal_u_per_hour of 12 U/h never binds because the effective ceiling is set by max_daily_safety_multiplier of 5 applied to the largest basal of 0.8 U/h, which produced the observed maxSafeBasal of 4 U/h reached on 08-14. max_iob_units of 25 U is approximately 1.27 times the observed 14-day mean daily bolus insulin and was never approached, since peak observed insulin on board was 5.94 U, so it has never engaged and could not have limited any observed event."
real_opus5,step findings: automation_sensitivity_limits,all,varying,2,19,"Importantly, max_basal of 12 U/h is not the binding constraint: the logs show adj. req. rate 5.9 to maxSafeBasal 4 on 2026-08-14 and enacted rates of 3.2, 3.6 and 4.0 U/h, so the real ceiling comes from max_daily_safety_multiplier of 5 times the maximum profile basal of 0.8 U/h, equal to 4.0 U/h, with current_basal_safety_multiplier of 6 times 0.7 U/h giving 4.2 U/h."
real_opus5,step findings: meal_bolus_strategy,all,shared,19,19,"The user declaration in aaps_profile.analysis_context is present and timestamped 2026-08-21T21:08:10Z, with meal_strategies as an empty list, period_exceptions null and strategy_stable_for_period null."
real_opus5,step findings: meal_bolus_strategy,all,varying,11,19,"Third, hypoglycaemia followed by a large unlogged rebound: 141 to 71 at 60 minutes to 225 at 120 minutes on 08-12, and 47 at 240 minutes to 204 at 360 minutes on 08-13."
real_opus5,step findings: meal_bolus_strategy,all,varying,10,19,"There is therefore no declared prebolus value, no declared immediate-bolus percentage and no declared e-carb amount, offset or duration to reproduce, and because strategy_stable_for_period is not true, nothing here may be treated as a representative declaration for the period."
real_opus5,step findings: meal_bolus_strategy,all,varying,9,19,"There is a late-morning rise from 110.5 mg/dL at 08:00 local to 148.0 at 10:00 with 20.2 percent above range, and a dominant afternoon rise from 135.0 at 13:00 to 162.8 at 16:00 with 32.1 percent above range, followed by the recurring trough at 19:00 local."
real_opus5,step findings: meal_bolus_strategy,all,varying,9,19,All 24 therapy response windows are correction boluses with extended carbohydrates false;
real_opus5,step findings: meal_bolus_strategy,all,varying,5,19,Declared strategy and observed execution are consistent with each other: the declaration is empty and execution is fully unannounced.
real_opus5,step findings: meal_bolus_strategy,all,varying,3,19,"Individual windows show the same unannounced shape, for example 100 to 188 mg/dL within 60 minutes after 0.2 U on 08-14 and 189 to 206 mg/dL within 120 minutes after 0.35 U on 08-21."
real_opus5,step findings: meal_ecarbs_absorption,all,shared,13,19,"No extended carbohydrate evidence exists in the package. extended_carb_entries is 0, average_extended_carb_duration_min is null, carb_treatment_entries is an empty array and is_extended_carbs is false in all 24 therapy response windows."
real_opus5,step findings: meal_ecarbs_absorption,all,shared,12,19,"E-carbs are not treated as equivalent to a pump extended bolus: e-carbs declare carbohydrate arriving over time to the absorption model, whereas an extended bolus delivers insulin over time, and neither is evidenced here."
real_opus5,step findings: meal_ecarbs_absorption,all,varying,9,19,"No e-carb amount, start offset, duration, or observed action time exists to assess, and no duration is inferred from any aggregate."
real_opus5,step findings: meal_ecarbs_absorption,all,varying,7,19,"There are zero extended carb entries, the average extended carb duration is null, every therapy response window is flagged as not extended carbs, and the carb treatment entries list is empty."
real_opus5,step findings: meal_ecarbs_absorption,all,varying,6,19,"No e-carb amount, start offset or duration can therefore be assessed and none is proposed, and no duration is inferred from any aggregate average."
real_opus5,step findings: meal_ecarbs_absorption,all,varying,5,19,"Indirect evidence of prolonged rises exists, for example the 2026-08-14 window rising 135 mg/dL at 240 minutes and remaining 131 mg/dL above start at 360 minutes, and the afternoon plateau failing to return to baseline, but slow absorption is only one candidate explanation alongside sequential unannounced eating, GLP-1 dosing on 08-14, 08-17, and 08-20 altering gastric emptying, SMB suppression under the 180-minute high temporary targets on 08-17 and 08-18, and the 08-19 occlusion."
real_opus5,step findings: meal_ecarbs_absorption,all,varying,3,19,The absorption parameters min_5m_carbimpact of 8 mg/dL per 5 minutes and meal_max_absorption_hours of 7 governed nothing during the period because COB was zero in all sampled statuses.
real_opus5,step findings: meal_ecarbs_absorption,all,varying,3,19,No extended carbohydrate assessment is possible.
real_opus5,step findings: synthesis_plan,all,varying,10,19,"A contradiction audit against aaps_profile, profile_context and decision_inventory produced three corrections to earlier reasoning."
real_opus5,step findings: synthesis_plan,all,varying,6,19,"All six AAPS groups have non-null components, so verify is unavailable and every AAPS decision is change or keep."
real_opus5,step findings: synthesis_plan,all,varying,5,19,"First, the early-night trough was initially attributable to the 00:00 basal segment, but the recovery to a stable level by 03:00 and 04:00 within the same 00:00 to 05:00 segment contradicts a sustained basal excess, so that hypothesis is downgraded."
real_opus5,step findings: synthesis_plan,all,varying,5,19,Competing explanations were compared.
real_opus5,step findings: synthesis_plan,all,varying,4,19,"The daytime highs from 09:00 to 17:00 local are best explained by fully reactive UAM coverage of unannounced meals, not by the 0.5 U/h basal at 16:00; raising that basal is rejected because the same insulin would land in the 18:00 and 19:00 window that already carries 7.7 and 15.3 percent time below range."
real_opus5,step findings: synthesis_plan,all,varying,4,19,"Day-level confounders are datable and must not be averaged in: Occlusion and Pump Error on 08-19, temporary targets of 135 mg/dL on 08-17 and 08-18 that suppress SMB, a site change on 08-10, 08-13 and 08-17, a sensor change on 08-11 and 08-21, a profile switch on 08-13, and GLP-1 1.25 mg notes on 08-14, 08-17 and 08-20 with a roughly three-day cadence."
real_opus5,meal strategy,all,shared,14,19,"The user declaration in aaps_profile.analysis_context is present and user-sourced, declared at 2026-08-21T21:08:10Z, but contains an empty meal_strategies list with period_exceptions null and strategy_stable_for_period null, so no declared prebolus minutes, immediate bolus percentage or extended-carb values exist and the declaration cannot be treated as representative for the period."
real_opus5,meal strategy,all,varying,10,19,"The declaration and the telemetry agree: all 24 therapy response windows are correction boluses with is_extended_carbs false, representative treatments contain only temp basals and correction boluses, 22 of 24 user doses are between 0.05 and 0.65 U, and carb_entries is 0 with COB 0 in every sampled status, so meals are handled entirely by UAM."
real_opus5,meal strategy,all,varying,8,19,"Observed execution is therefore fully reactive, with the daytime plateau from 10:00 to 17:00 local reaching 162.8 mg/dL at 16:00 with 32.1 percent above range, covered by boosted UAM SMB and temporary basal into a dynamic sensitivity of 27.8 to 42.5 mg/dL/U, producing insulin-on-board up to 5.94 U and low glucose concentrated at 18:00 to 19:00 and 22:00 to 03:00 local."
real_opus5,meal strategy,all,varying,7,19,"Keep SMB and UAM enabled throughout, since they are the only meal mechanism in use."
real_opus5,meal strategy,all,varying,6,19,"The excursion shape is well supported by 98.7 percent CGM coverage over 14 days: the midday to afternoon pattern rises from 12:00 local, peaks at 16:00 local at 162.8 mg/dL with 32.1 percent above range, and resolves over roughly six to seven hours into the 18:00 to 19:00 local hypoglycemia cluster at 7.7 and 15.3 percent below range."
real_opus5,meal strategy,all,varying,5,19,"Defer extended carbohydrate entries entirely until ordinary carbohydrate entries with six-hour follow-through exist, since absorption cannot be judged without them and extended carbohydrate entries are a carbohydrate-model construct rather than a pump extended bolus."
real_opus5,meal strategy,all,varying,3,19,"The consequence is visible in three recurring shapes across the 24 therapy response windows: under-dosed unannounced intake, such as 0.2 units at 100 mg/dL on 08-14 followed by 235 mg/dL at four hours; late high-glucose corrections that crash, such as 0.2 units at 234 mg/dL on 08-14 falling to 56 mg/dL within two hours and preceding the 41 to 48 mg/dL cluster; and unlogged rescue rebounds, such as 141 to 71 to 225 mg/dL within two hours on 08-12."
