experiment,run_a,run_b,summary_similarity,profile_rec_similarity,meal_suggestion_similarity,change_set_jaccard,same_primary_rec_area,same_profile_focus
real_gpt54mini_med_50,run_008,run_025,0.047,0.28,0.034,0.0,True,True
real_gpt54mini_med_50,run_008,run_026,0.07,0.685,0.065,1.0,True,True
real_gpt54mini_med_50,run_008,run_027,0.058,0.641,0.409,1.0,False,True
real_gpt54mini_med_50,run_008,run_028,0.119,0.49,0.291,1.0,True,True
real_gpt54mini_med_50,run_008,run_029,0.032,0.667,0.229,1.0,True,True
real_gpt54mini_med_50,run_008,run_030,0.15,0.715,0.114,1.0,True,True
real_gpt54mini_med_50,run_008,run_031,0.176,0.646,0.047,1.0,True,True
real_gpt54mini_med_50,run_008,run_032,0.045,0.623,0.334,1.0,True,True
real_gpt54mini_med_50,run_008,run_033,0.035,0.505,0.047,1.0,True,True
real_gpt54mini_med_50,run_008,run_034,0.024,0.523,0.047,1.0,True,True
real_gpt54mini_med_50,run_008,run_035,0.013,0.61,0.084,1.0,False,True
real_gpt54mini_med_50,run_008,run_036,0.088,0.652,0.1,1.0,False,True
real_gpt54mini_med_50,run_008,run_037,0.133,0.574,0.148,1.0,False,True
real_gpt54mini_med_50,run_008,run_038,0.107,0.658,0.29,1.0,True,True
real_gpt54mini_med_50,run_008,run_039,0.035,0.642,0.066,1.0,True,True
real_gpt54mini_med_50,run_008,run_040,0.034,0.703,0.239,1.0,True,True
real_gpt54mini_med_50,run_008,run_041,0.08,0.678,0.065,1.0,False,True
real_gpt54mini_med_50,run_008,run_042,0.03,0.667,0.216,1.0,True,True
real_gpt54mini_med_50,run_008,run_043,0.027,0.724,0.028,1.0,True,True
real_gpt54mini_med_50,run_008,run_044,0.031,0.631,0.106,1.0,True,True
real_gpt54mini_med_50,run_008,run_045,0.027,0.621,0.049,1.0,True,True
real_gpt54mini_med_50,run_008,run_046,0.025,0.188,0.105,0.0,True,True
real_gpt54mini_med_50,run_008,run_047,0.032,0.669,0.181,1.0,True,True
real_gpt54mini_med_50,run_008,run_048,0.041,0.61,0.082,1.0,True,True
real_gpt54mini_med_50,run_008,run_049,0.055,0.559,0.282,1.0,False,True
real_gpt54mini_med_50,run_008,run_050,0.065,0.743,0.197,1.0,True,True
real_gpt54mini_med_50,run_009,run_010,0.101,0.05,0.563,1.0,True,True
real_gpt54mini_med_50,run_009,run_011,0.025,0.115,0.425,1.0,False,True
real_gpt54mini_med_50,run_009,run_012,0.057,0.039,0.159,1.0,True,True
real_gpt54mini_med_50,run_009,run_013,0.003,0.045,0.321,1.0,False,True
real_gpt54mini_med_50,run_009,run_014,0.091,0.115,0.499,1.0,True,True
real_gpt54mini_med_50,run_009,run_015,0.027,0.04,0.142,1.0,True,True
real_gpt54mini_med_50,run_009,run_016,0.054,0.048,0.041,1.0,False,True
real_gpt54mini_med_50,run_009,run_017,0.022,0.051,0.107,1.0,True,True
real_gpt54mini_med_50,run_009,run_018,0.016,0.048,0.034,1.0,False,True
real_gpt54mini_med_50,run_009,run_019,0.022,0.056,0.175,1.0,False,True
real_gpt54mini_med_50,run_009,run_020,0.025,0.042,0.187,1.0,True,True
real_gpt54mini_med_50,run_009,run_021,0.038,0.039,0.097,1.0,False,True
real_gpt54mini_med_50,run_009,run_022,0.016,0.041,0.231,1.0,True,True
real_gpt54mini_med_50,run_009,run_023,0.035,0.046,0.431,1.0,True,True
real_gpt54mini_med_50,run_009,run_024,0.013,0.03,0.182,1.0,True,True
real_gpt54mini_med_50,run_009,run_025,0.011,0.042,0.034,0.0,True,True
real_gpt54mini_med_50,run_009,run_026,0.017,0.042,0.075,1.0,True,True
real_gpt54mini_med_50,run_009,run_027,0.021,0.042,0.046,1.0,False,True
real_gpt54mini_med_50,run_009,run_028,0.021,0.036,0.075,1.0,True,True
real_gpt54mini_med_50,run_009,run_029,0.029,0.039,0.013,1.0,True,True
real_gpt54mini_med_50,run_009,run_030,0.012,0.037,0.108,1.0,True,True
real_gpt54mini_med_50,run_009,run_031,0.084,0.051,0.027,1.0,True,True
real_gpt54mini_med_50,run_009,run_032,0.074,0.034,0.115,1.0,True,True
real_gpt54mini_med_50,run_009,run_033,0.035,0.115,0.059,1.0,True,True
real_gpt54mini_med_50,run_009,run_034,0.092,0.049,0.033,1.0,True,True
real_gpt54mini_med_50,run_009,run_035,0.053,0.032,0.094,1.0,False,True
real_gpt54mini_med_50,run_009,run_036,0.039,0.034,0.021,1.0,False,True
real_gpt54mini_med_50,run_009,run_037,0.031,0.049,0.136,1.0,False,True
real_gpt54mini_med_50,run_009,run_038,0.036,0.037,0.435,1.0,True,True
real_gpt54mini_med_50,run_009,run_039,0.013,0.058,0.023,1.0,True,True
real_gpt54mini_med_50,run_009,run_040,0.017,0.044,0.152,1.0,True,True
real_gpt54mini_med_50,run_009,run_041,0.028,0.039,0.138,1.0,False,True
real_gpt54mini_med_50,run_009,run_042,0.035,0.037,0.037,1.0,True,True
real_gpt54mini_med_50,run_009,run_043,0.023,0.052,0.161,1.0,True,True
real_gpt54mini_med_50,run_009,run_044,0.203,0.038,0.117,1.0,True,True
real_gpt54mini_med_50,run_009,run_045,0.062,0.036,0.057,1.0,True,True
real_gpt54mini_med_50,run_009,run_046,0.032,0.044,0.012,0.0,True,True
real_gpt54mini_med_50,run_009,run_047,0.013,0.058,0.023,1.0,True,True
real_gpt54mini_med_50,run_009,run_048,0.068,0.046,0.03,1.0,True,True
real_gpt54mini_med_50,run_009,run_049,0.072,0.039,0.246,1.0,False,True
real_gpt54mini_med_50,run_009,run_050,0.015,0.041,0.138,1.0,True,True
real_gpt54mini_med_50,run_010,run_011,0.024,0.506,0.441,1.0,False,True
real_gpt54mini_med_50,run_010,run_012,0.076,0.595,0.041,1.0,True,True
real_gpt54mini_med_50,run_010,run_013,0.011,0.637,0.116,1.0,False,True
real_gpt54mini_med_50,run_010,run_014,0.054,0.506,0.542,1.0,True,True
real_gpt54mini_med_50,run_010,run_015,0.017,0.604,0.023,1.0,True,True
real_gpt54mini_med_50,run_010,run_016,0.046,0.628,0.081,1.0,False,True
real_gpt54mini_med_50,run_010,run_017,0.018,0.727,0.28,1.0,True,True
real_gpt54mini_med_50,run_010,run_018,0.011,0.58,0.037,1.0,False,True
real_gpt54mini_med_50,run_010,run_019,0.004,0.534,0.187,1.0,False,True
real_gpt54mini_med_50,run_010,run_020,0.041,0.612,0.138,1.0,True,True
real_gpt54mini_med_50,run_010,run_021,0.022,0.657,0.132,1.0,False,True
real_gpt54mini_med_50,run_010,run_022,0.02,0.649,0.098,1.0,True,True
real_gpt54mini_med_50,run_010,run_023,0.021,0.787,0.474,1.0,True,True
real_gpt54mini_med_50,run_010,run_024,0.021,0.548,0.044,1.0,True,True
real_gpt54mini_med_50,run_010,run_025,0.012,0.349,0.037,0.0,True,True
real_gpt54mini_med_50,run_010,run_026,0.021,0.636,0.082,1.0,True,True
real_gpt54mini_med_50,run_010,run_027,0.012,0.648,0.079,1.0,False,True
real_gpt54mini_med_50,run_010,run_028,0.043,0.525,0.153,1.0,True,True
real_gpt54mini_med_50,run_010,run_029,0.095,0.647,0.171,1.0,True,True
real_gpt54mini_med_50,run_010,run_030,0.037,0.708,0.152,1.0,True,True
real_gpt54mini_med_50,run_010,run_031,0.021,0.517,0.057,1.0,True,True
real_gpt54mini_med_50,run_010,run_032,0.038,0.58,0.07,1.0,True,True
real_gpt54mini_med_50,run_010,run_033,0.045,0.506,0.037,1.0,True,True
real_gpt54mini_med_50,run_010,run_034,0.018,0.542,0.045,1.0,True,True
real_gpt54mini_med_50,run_010,run_035,0.021,0.573,0.105,1.0,False,True
real_gpt54mini_med_50,run_010,run_036,0.028,0.625,0.065,1.0,False,True
real_gpt54mini_med_50,run_010,run_037,0.007,0.582,0.087,1.0,False,True
real_gpt54mini_med_50,run_010,run_038,0.027,0.58,0.366,1.0,True,True
real_gpt54mini_med_50,run_010,run_039,0.016,0.706,0.038,1.0,True,True
real_gpt54mini_med_50,run_010,run_040,0.018,0.677,0.124,1.0,True,True
real_gpt54mini_med_50,run_010,run_041,0.043,0.599,0.315,1.0,False,True
real_gpt54mini_med_50,run_010,run_042,0.03,0.647,0.054,1.0,True,True
real_gpt54mini_med_50,run_010,run_043,0.033,0.594,0.047,1.0,True,True
real_gpt54mini_med_50,run_010,run_044,0.022,0.63,0.072,1.0,True,True
real_gpt54mini_med_50,run_010,run_045,0.029,0.605,0.059,1.0,True,True
real_gpt54mini_med_50,run_010,run_046,0.038,0.41,0.179,0.0,True,True
real_gpt54mini_med_50,run_010,run_047,0.013,0.691,0.121,1.0,True,True
real_gpt54mini_med_50,run_010,run_048,0.033,0.623,0.383,1.0,True,True
real_gpt54mini_med_50,run_010,run_049,0.114,0.691,0.05,1.0,False,True
real_gpt54mini_med_50,run_010,run_050,0.013,0.677,0.293,1.0,True,True
real_gpt54mini_med_50,run_011,run_012,0.058,0.488,0.017,1.0,False,True
real_gpt54mini_med_50,run_011,run_013,0.022,0.522,0.034,1.0,False,True
real_gpt54mini_med_50,run_011,run_014,0.043,1.0,0.558,1.0,False,True
real_gpt54mini_med_50,run_011,run_015,0.016,0.497,0.286,1.0,False,True
real_gpt54mini_med_50,run_011,run_016,0.033,0.398,0.067,1.0,False,True
real_gpt54mini_med_50,run_011,run_017,0.117,0.601,0.09,1.0,False,True
real_gpt54mini_med_50,run_011,run_018,0.053,0.482,0.056,1.0,False,True
real_gpt54mini_med_50,run_011,run_019,0.106,0.641,0.068,1.0,False,True
real_gpt54mini_med_50,run_011,run_020,0.053,0.516,0.157,1.0,False,True
real_gpt54mini_med_50,run_011,run_021,0.073,0.49,0.113,1.0,False,True
real_gpt54mini_med_50,run_011,run_022,0.149,0.429,0.097,1.0,False,True
real_gpt54mini_med_50,run_011,run_023,0.069,0.557,0.351,1.0,False,True
real_gpt54mini_med_50,run_011,run_024,0.009,0.398,0.087,1.0,False,True
real_gpt54mini_med_50,run_011,run_025,0.01,0.326,0.063,0.0,False,True
real_gpt54mini_med_50,run_011,run_026,0.27,0.516,0.066,1.0,False,True
real_gpt54mini_med_50,run_011,run_027,0.12,0.436,0.119,1.0,False,True
real_gpt54mini_med_50,run_011,run_028,0.084,0.383,0.104,1.0,False,True
real_gpt54mini_med_50,run_011,run_029,0.034,0.495,0.204,1.0,False,True
real_gpt54mini_med_50,run_011,run_030,0.018,0.469,0.324,1.0,False,True
real_gpt54mini_med_50,run_011,run_031,0.1,0.476,0.121,1.0,False,True
real_gpt54mini_med_50,run_011,run_032,0.034,0.436,0.082,1.0,False,True
real_gpt54mini_med_50,run_011,run_033,0.04,1.0,0.111,1.0,False,True
real_gpt54mini_med_50,run_011,run_034,0.032,0.488,0.057,1.0,False,True
real_gpt54mini_med_50,run_011,run_035,0.018,0.422,0.063,1.0,False,True
real_gpt54mini_med_50,run_011,run_036,0.072,0.445,0.047,1.0,False,True
real_gpt54mini_med_50,run_011,run_037,0.083,0.402,0.086,1.0,False,True
real_gpt54mini_med_50,run_011,run_038,0.022,0.471,0.105,1.0,False,True
real_gpt54mini_med_50,run_011,run_039,0.052,0.653,0.132,1.0,False,True
real_gpt54mini_med_50,run_011,run_040,0.036,0.536,0.115,1.0,False,True
real_gpt54mini_med_50,run_011,run_041,0.034,0.412,0.09,1.0,False,True
real_gpt54mini_med_50,run_011,run_042,0.018,0.415,0.066,1.0,False,True
real_gpt54mini_med_50,run_011,run_043,0.045,0.484,0.154,1.0,False,True
real_gpt54mini_med_50,run_011,run_044,0.026,0.459,0.098,1.0,False,True
real_gpt54mini_med_50,run_011,run_045,0.008,0.385,0.249,1.0,False,True
real_gpt54mini_med_50,run_011,run_046,0.025,0.287,0.036,0.0,False,True
real_gpt54mini_med_50,run_011,run_047,0.031,0.523,0.061,1.0,False,True
real_gpt54mini_med_50,run_011,run_048,0.016,0.557,0.069,1.0,False,True
real_gpt54mini_med_50,run_011,run_049,0.022,0.488,0.148,1.0,False,True
real_gpt54mini_med_50,run_011,run_050,0.046,0.51,0.368,1.0,False,True
real_gpt54mini_med_50,run_012,run_013,0.012,0.742,0.053,1.0,False,True
real_gpt54mini_med_50,run_012,run_014,0.022,0.488,0.503,1.0,True,True
real_gpt54mini_med_50,run_012,run_015,0.009,0.747,0.094,1.0,True,True
real_gpt54mini_med_50,run_012,run_016,0.036,0.569,0.084,1.0,False,True
real_gpt54mini_med_50,run_012,run_017,0.02,0.677,0.053,1.0,True,True
real_gpt54mini_med_50,run_012,run_018,0.015,0.689,0.062,1.0,False,True
real_gpt54mini_med_50,run_012,run_019,0.005,0.602,0.093,1.0,False,True
real_gpt54mini_med_50,run_012,run_020,0.054,0.696,0.228,1.0,True,True
real_gpt54mini_med_50,run_012,run_021,0.029,0.64,0.076,1.0,False,True
real_gpt54mini_med_50,run_012,run_022,0.025,0.626,0.091,1.0,True,True
real_gpt54mini_med_50,run_012,run_023,0.038,0.695,0.461,1.0,True,True
real_gpt54mini_med_50,run_012,run_024,0.039,0.625,0.083,1.0,True,True
real_gpt54mini_med_50,run_012,run_025,0.029,0.218,0.024,0.0,True,True
real_gpt54mini_med_50,run_012,run_026,0.013,0.751,0.078,1.0,True,True
real_gpt54mini_med_50,run_012,run_027,0.044,0.742,0.044,1.0,False,True
real_gpt54mini_med_50,run_012,run_028,0.023,0.726,0.026,1.0,True,True
real_gpt54mini_med_50,run_012,run_029,0.038,0.711,0.09,1.0,True,True
real_gpt54mini_med_50,run_012,run_030,0.039,0.699,0.063,1.0,True,True
real_gpt54mini_med_50,run_012,run_031,0.039,0.659,0.019,1.0,True,True
real_gpt54mini_med_50,run_012,run_032,0.04,0.707,0.137,1.0,True,True
real_gpt54mini_med_50,run_012,run_033,0.05,0.488,0.041,1.0,True,True
real_gpt54mini_med_50,run_012,run_034,0.046,0.546,0.026,1.0,True,True
real_gpt54mini_med_50,run_012,run_035,0.023,0.663,0.028,1.0,False,True
real_gpt54mini_med_50,run_012,run_036,0.031,0.65,0.073,1.0,False,True
real_gpt54mini_med_50,run_012,run_037,0.007,0.544,0.096,1.0,False,True
real_gpt54mini_med_50,run_012,run_038,0.036,0.617,0.056,1.0,True,True
real_gpt54mini_med_50,run_012,run_039,0.027,0.64,0.022,1.0,True,True
real_gpt54mini_med_50,run_012,run_040,0.041,0.657,0.056,1.0,True,True
real_gpt54mini_med_50,run_012,run_041,0.074,0.728,0.085,1.0,False,True
real_gpt54mini_med_50,run_012,run_042,0.023,0.723,0.089,1.0,True,True
real_gpt54mini_med_50,run_012,run_043,0.037,0.674,0.072,1.0,True,True
real_gpt54mini_med_50,run_012,run_044,0.017,0.682,0.08,1.0,True,True
real_gpt54mini_med_50,run_012,run_045,0.019,0.646,0.05,1.0,True,True
real_gpt54mini_med_50,run_012,run_046,0.043,0.19,0.036,0.0,True,True
real_gpt54mini_med_50,run_012,run_047,0.026,0.635,0.095,1.0,True,True
real_gpt54mini_med_50,run_012,run_048,0.037,0.667,0.193,1.0,True,True
real_gpt54mini_med_50,run_012,run_049,0.09,0.625,0.09,1.0,False,True
real_gpt54mini_med_50,run_012,run_050,0.019,0.786,0.093,1.0,True,True
real_gpt54mini_med_50,run_013,run_014,0.028,0.522,0.531,1.0,False,True
real_gpt54mini_med_50,run_013,run_015,0.013,0.631,0.011,1.0,False,True
real_gpt54mini_med_50,run_013,run_016,0.031,0.593,0.056,1.0,False,True
real_gpt54mini_med_50,run_013,run_017,0.018,0.678,0.175,1.0,False,True
real_gpt54mini_med_50,run_013,run_018,0.008,0.73,0.046,1.0,True,True
real_gpt54mini_med_50,run_013,run_019,0.013,0.562,0.233,1.0,True,True
real_gpt54mini_med_50,run_013,run_020,0.02,0.699,0.131,1.0,False,True
real_gpt54mini_med_50,run_013,run_021,0.02,0.631,0.099,1.0,True,True
real_gpt54mini_med_50,run_013,run_022,0.03,0.601,0.051,1.0,False,True
real_gpt54mini_med_50,run_013,run_023,0.037,0.659,0.523,1.0,False,True
real_gpt54mini_med_50,run_013,run_024,0.011,0.622,0.045,1.0,False,True
real_gpt54mini_med_50,run_013,run_025,0.022,0.287,0.034,0.0,False,True
real_gpt54mini_med_50,run_013,run_026,0.033,0.787,0.075,1.0,False,True
real_gpt54mini_med_50,run_013,run_027,0.015,0.696,0.136,1.0,True,True
real_gpt54mini_med_50,run_013,run_028,0.026,0.662,0.104,1.0,False,True
real_gpt54mini_med_50,run_013,run_029,0.118,0.764,0.089,1.0,False,True
real_gpt54mini_med_50,run_013,run_030,0.03,0.619,0.207,1.0,False,True
real_gpt54mini_med_50,run_013,run_031,0.027,0.659,0.071,1.0,False,True
real_gpt54mini_med_50,run_013,run_032,0.034,0.717,0.146,1.0,False,True
real_gpt54mini_med_50,run_013,run_033,0.035,0.522,0.217,1.0,False,True
real_gpt54mini_med_50,run_013,run_034,0.073,0.48,0.046,1.0,False,True
real_gpt54mini_med_50,run_013,run_035,0.05,0.65,0.11,1.0,False,True
real_gpt54mini_med_50,run_013,run_036,0.022,0.616,0.083,1.0,True,True
real_gpt54mini_med_50,run_013,run_037,0.032,0.598,0.12,1.0,True,True
real_gpt54mini_med_50,run_013,run_038,0.02,0.497,0.168,1.0,False,True
real_gpt54mini_med_50,run_013,run_039,0.022,0.595,0.035,1.0,False,True
real_gpt54mini_med_50,run_013,run_040,0.025,0.604,0.152,1.0,False,True
real_gpt54mini_med_50,run_013,run_041,0.029,0.698,0.271,1.0,True,True
real_gpt54mini_med_50,run_013,run_042,0.026,0.706,0.037,1.0,False,True
real_gpt54mini_med_50,run_013,run_043,0.046,0.658,0.175,1.0,False,True
real_gpt54mini_med_50,run_013,run_044,0.033,0.76,0.135,1.0,False,True
real_gpt54mini_med_50,run_013,run_045,0.013,0.658,0.066,1.0,False,True
real_gpt54mini_med_50,run_013,run_046,0.025,0.479,0.109,0.0,False,True
real_gpt54mini_med_50,run_013,run_047,0.016,0.632,0.388,1.0,False,True
real_gpt54mini_med_50,run_013,run_048,0.032,0.612,0.212,1.0,False,True
real_gpt54mini_med_50,run_013,run_049,0.032,0.693,0.233,1.0,True,True
real_gpt54mini_med_50,run_013,run_050,0.032,0.701,0.295,1.0,False,True
real_gpt54mini_med_50,run_014,run_015,0.024,0.497,0.031,1.0,True,True
real_gpt54mini_med_50,run_014,run_016,0.168,0.398,0.268,1.0,False,True
real_gpt54mini_med_50,run_014,run_017,0.108,0.601,0.195,1.0,True,True
real_gpt54mini_med_50,run_014,run_018,0.092,0.482,0.331,1.0,False,True
real_gpt54mini_med_50,run_014,run_019,0.034,0.641,0.145,1.0,False,True
real_gpt54mini_med_50,run_014,run_020,0.041,0.516,0.113,1.0,True,True
real_gpt54mini_med_50,run_014,run_021,0.087,0.49,0.085,1.0,False,True
real_gpt54mini_med_50,run_014,run_022,0.088,0.429,0.047,1.0,True,True
real_gpt54mini_med_50,run_014,run_023,0.264,0.557,0.375,1.0,True,True
real_gpt54mini_med_50,run_014,run_024,0.103,0.398,0.571,1.0,True,True
real_gpt54mini_med_50,run_014,run_025,0.018,0.326,0.041,0.0,True,True
real_gpt54mini_med_50,run_014,run_026,0.089,0.516,0.073,1.0,True,True
real_gpt54mini_med_50,run_014,run_027,0.045,0.436,0.495,1.0,False,True
real_gpt54mini_med_50,run_014,run_028,0.099,0.383,0.341,1.0,True,True
real_gpt54mini_med_50,run_014,run_029,0.034,0.495,0.13,1.0,True,True
real_gpt54mini_med_50,run_014,run_030,0.113,0.469,0.233,1.0,True,True
real_gpt54mini_med_50,run_014,run_031,0.155,0.476,0.034,1.0,True,True
real_gpt54mini_med_50,run_014,run_032,0.04,0.436,0.05,1.0,True,True
real_gpt54mini_med_50,run_014,run_033,0.032,1.0,0.058,1.0,True,True
real_gpt54mini_med_50,run_014,run_034,0.032,0.488,0.059,1.0,True,True
real_gpt54mini_med_50,run_014,run_035,0.009,0.422,0.071,1.0,False,True
real_gpt54mini_med_50,run_014,run_036,0.084,0.445,0.183,1.0,False,True
real_gpt54mini_med_50,run_014,run_037,0.107,0.402,0.152,1.0,False,True
real_gpt54mini_med_50,run_014,run_038,0.042,0.471,0.267,1.0,True,True
real_gpt54mini_med_50,run_014,run_039,0.056,0.653,0.166,1.0,True,True
real_gpt54mini_med_50,run_014,run_040,0.033,0.536,0.176,1.0,True,True
real_gpt54mini_med_50,run_014,run_041,0.06,0.412,0.062,1.0,False,True
real_gpt54mini_med_50,run_014,run_042,0.032,0.415,0.259,1.0,True,True
real_gpt54mini_med_50,run_014,run_043,0.022,0.484,0.032,1.0,True,True
real_gpt54mini_med_50,run_014,run_044,0.03,0.459,0.111,1.0,True,True
real_gpt54mini_med_50,run_014,run_045,0.121,0.385,0.052,1.0,True,True
real_gpt54mini_med_50,run_014,run_046,0.037,0.287,0.114,0.0,True,True
real_gpt54mini_med_50,run_014,run_047,0.051,0.523,0.297,1.0,True,True
real_gpt54mini_med_50,run_014,run_048,0.143,0.557,0.259,1.0,True,True
real_gpt54mini_med_50,run_014,run_049,0.014,0.488,0.046,1.0,False,True
real_gpt54mini_med_50,run_014,run_050,0.071,0.51,0.226,1.0,True,True
real_gpt54mini_med_50,run_015,run_016,0.041,0.578,0.038,1.0,False,True
real_gpt54mini_med_50,run_015,run_017,0.035,0.74,0.091,1.0,True,True
real_gpt54mini_med_50,run_015,run_018,0.026,0.654,0.066,1.0,False,True
real_gpt54mini_med_50,run_015,run_019,0.07,0.635,0.089,1.0,False,True
real_gpt54mini_med_50,run_015,run_020,0.066,0.796,0.024,1.0,True,True
real_gpt54mini_med_50,run_015,run_021,0.021,0.702,0.061,1.0,False,True
real_gpt54mini_med_50,run_015,run_022,0.037,0.662,0.022,1.0,True,True
real_gpt54mini_med_50,run_015,run_023,0.129,0.764,0.317,1.0,True,True
real_gpt54mini_med_50,run_015,run_024,0.031,0.719,0.03,1.0,True,True
real_gpt54mini_med_50,run_015,run_025,0.057,0.367,0.023,0.0,True,True
real_gpt54mini_med_50,run_015,run_026,0.039,0.747,0.037,1.0,True,True
real_gpt54mini_med_50,run_015,run_027,0.099,0.69,0.049,1.0,False,True
real_gpt54mini_med_50,run_015,run_028,0.025,0.645,0.07,1.0,True,True
real_gpt54mini_med_50,run_015,run_029,0.024,0.714,0.053,1.0,True,True
real_gpt54mini_med_50,run_015,run_030,0.053,0.617,0.093,1.0,True,True
real_gpt54mini_med_50,run_015,run_031,0.059,0.692,0.146,1.0,True,True
real_gpt54mini_med_50,run_015,run_032,0.035,0.63,0.02,1.0,True,True
real_gpt54mini_med_50,run_015,run_033,0.1,0.497,0.026,1.0,True,True
real_gpt54mini_med_50,run_015,run_034,0.053,0.622,0.13,1.0,True,True
real_gpt54mini_med_50,run_015,run_035,0.1,0.683,0.038,1.0,False,True
real_gpt54mini_med_50,run_015,run_036,0.014,0.602,0.027,1.0,False,True
real_gpt54mini_med_50,run_015,run_037,0.015,0.649,0.1,1.0,False,True
real_gpt54mini_med_50,run_015,run_038,0.08,0.717,0.025,1.0,True,True
real_gpt54mini_med_50,run_015,run_039,0.054,0.715,0.082,1.0,True,True
real_gpt54mini_med_50,run_015,run_040,0.061,0.674,0.046,1.0,True,True
real_gpt54mini_med_50,run_015,run_041,0.04,0.604,0.066,1.0,False,True
real_gpt54mini_med_50,run_015,run_042,0.106,0.601,0.007,1.0,True,True
real_gpt54mini_med_50,run_015,run_043,0.044,0.7,0.019,1.0,True,True
real_gpt54mini_med_50,run_015,run_044,0.041,0.691,0.067,1.0,True,True
real_gpt54mini_med_50,run_015,run_045,0.075,0.712,0.025,1.0,True,True
real_gpt54mini_med_50,run_015,run_046,0.036,0.45,0.016,0.0,True,True
real_gpt54mini_med_50,run_015,run_047,0.05,0.653,0.024,1.0,True,True
real_gpt54mini_med_50,run_015,run_048,0.068,0.749,0.095,1.0,True,True
real_gpt54mini_med_50,run_015,run_049,0.035,0.653,0.076,1.0,False,True
real_gpt54mini_med_50,run_015,run_050,0.044,0.653,0.115,1.0,True,True
real_gpt54mini_med_50,run_016,run_017,0.018,0.686,0.064,1.0,False,True
real_gpt54mini_med_50,run_016,run_018,0.027,0.568,0.103,1.0,False,True
real_gpt54mini_med_50,run_016,run_019,0.006,0.558,0.086,1.0,False,True
real_gpt54mini_med_50,run_016,run_020,0.052,0.608,0.049,1.0,False,True
real_gpt54mini_med_50,run_016,run_021,0.033,0.674,0.095,1.0,False,True
real_gpt54mini_med_50,run_016,run_022,0.018,0.629,0.038,1.0,False,True
real_gpt54mini_med_50,run_016,run_023,0.024,0.747,0.254,1.0,False,True
real_gpt54mini_med_50,run_016,run_024,0.011,0.533,0.297,1.0,False,True
real_gpt54mini_med_50,run_016,run_025,0.019,0.213,0.027,0.0,False,True
real_gpt54mini_med_50,run_016,run_026,0.012,0.677,0.074,1.0,False,True
real_gpt54mini_med_50,run_016,run_027,0.022,0.651,0.174,1.0,False,True
real_gpt54mini_med_50,run_016,run_028,0.064,0.557,0.15,1.0,False,True
real_gpt54mini_med_50,run_016,run_029,0.019,0.62,0.103,1.0,False,True
real_gpt54mini_med_50,run_016,run_030,0.044,0.652,0.08,1.0,False,True
real_gpt54mini_med_50,run_016,run_031,0.013,0.582,0.038,1.0,False,True
real_gpt54mini_med_50,run_016,run_032,0.038,0.584,0.041,1.0,False,True
real_gpt54mini_med_50,run_016,run_033,0.06,0.421,0.044,1.0,False,True
real_gpt54mini_med_50,run_016,run_034,0.022,0.481,0.085,1.0,False,True
real_gpt54mini_med_50,run_016,run_035,0.03,0.557,0.072,1.0,False,True
real_gpt54mini_med_50,run_016,run_036,0.009,0.628,0.076,1.0,False,True
real_gpt54mini_med_50,run_016,run_037,0.007,0.694,0.19,1.0,False,True
real_gpt54mini_med_50,run_016,run_038,0.04,0.626,0.178,1.0,False,True
real_gpt54mini_med_50,run_016,run_039,0.021,0.61,0.054,1.0,False,True
real_gpt54mini_med_50,run_016,run_040,0.054,0.688,0.145,1.0,False,True
real_gpt54mini_med_50,run_016,run_041,0.064,0.625,0.05,1.0,False,True
real_gpt54mini_med_50,run_016,run_042,0.032,0.671,0.095,1.0,False,True
real_gpt54mini_med_50,run_016,run_043,0.147,0.701,0.023,1.0,False,True
real_gpt54mini_med_50,run_016,run_044,0.035,0.576,0.089,1.0,False,True
real_gpt54mini_med_50,run_016,run_045,0.012,0.545,0.043,1.0,False,True
real_gpt54mini_med_50,run_016,run_046,0.08,0.417,0.098,0.0,False,True
real_gpt54mini_med_50,run_016,run_047,0.013,0.712,0.153,1.0,False,True
real_gpt54mini_med_50,run_016,run_048,0.04,0.627,0.065,1.0,False,True
real_gpt54mini_med_50,run_016,run_049,0.039,0.591,0.038,1.0,False,True
real_gpt54mini_med_50,run_016,run_050,0.017,0.732,0.198,1.0,False,True
real_gpt54mini_med_50,run_017,run_018,0.115,0.732,0.036,1.0,False,True
real_gpt54mini_med_50,run_017,run_019,0.005,0.642,0.117,1.0,False,True
real_gpt54mini_med_50,run_017,run_020,0.027,0.753,0.139,1.0,True,True
real_gpt54mini_med_50,run_017,run_021,0.08,0.717,0.178,1.0,False,True
real_gpt54mini_med_50,run_017,run_022,0.08,0.719,0.064,1.0,True,True
real_gpt54mini_med_50,run_017,run_023,0.111,0.797,0.54,1.0,True,True
real_gpt54mini_med_50,run_017,run_024,0.01,0.63,0.058,1.0,True,True
real_gpt54mini_med_50,run_017,run_025,0.017,0.322,0.032,0.0,True,True
real_gpt54mini_med_50,run_017,run_026,0.072,0.745,0.079,1.0,True,True
real_gpt54mini_med_50,run_017,run_027,0.021,0.783,0.068,1.0,False,True
real_gpt54mini_med_50,run_017,run_028,0.166,0.602,0.113,1.0,True,True
real_gpt54mini_med_50,run_017,run_029,0.049,0.715,0.208,1.0,True,True
real_gpt54mini_med_50,run_017,run_030,0.075,0.672,0.099,1.0,True,True
