experiment,run_id,rank,area,title,priority,suggested_change
real_grok46_50,run_039,2,smb,Defer SMB and Dynamic ISF review until meal timing is recorded,medium,"{""action"": ""keep"", ""parameter_keys"": [""aaps.core.smb_delivery"", ""aaps.core.sensitivity""], ""review_direction"": ""Keep 3/15/20 minute SMB settings and DynISF 70%. Revisit only one of those groups after meal-start observations, never in the same step as a basal, ISF, or target change.""}"
real_grok46_50,run_040,1,basal,Keep the profile and first test overnight lows against leftover IOB,safety,"{""action"": ""keep"", ""focus"": ""basal"", ""parameter_keys"": [""profile.basal.00_00"", ""profile.target.00_00"", ""profile.target.23_00""], ""direction"": ""no value change"", ""next_check"": ""Compare local 00:00-03:00 glucose on nights with near-zero evening IOB and no late unannounced intake""}"
real_grok46_50,run_040,2,meal,Log usual eating times before any automation review,medium,"{""action"": ""observe"", ""focus"": ""meal_logging"", ""direction"": ""record clock time, grams, any pre-meal insulin minutes, and any e-carb amount or duration at local 09:00-11:00 and 14:00-17:00""}"
real_grok46_50,run_041,1,target,Keep night target 90 and separate overnight TBR sources first,safety,"{""action"": ""keep"", ""parameter_keys"": [""profile.target.00_00"", ""profile.target.23_00"", ""profile.basal.00_00""], ""direction"": ""Do not lower or raise night target or 00:00 basal yet. Compare local 00:00-03:00 TBR after low-afternoon-IOB nights versus nights after large afternoon UAM or correction stacks.""}"
real_grok46_50,run_041,2,basal,Do not raise the 16:00 basal to chase hour-16 highs,high,"{""action"": ""keep"", ""parameter_keys"": [""profile.basal.16_00"", ""profile.basal.18_00"", ""profile.basal.19_00""], ""direction"": ""Leave afternoon and evening basal unchanged until meal logging or a low-IOB overnight observation exists.""}"
real_grok46_50,run_041,3,smb,"Defer SMB, DynISF, and IOB-limit review until after the night observation",medium,"{""action"": ""keep"", ""parameter_keys"": [""aaps.core.smb_activation"", ""aaps.core.smb_delivery"", ""aaps.core.sensitivity"", ""aaps.core.safety_limits""], ""direction"": ""After the overnight-versus-afternoon-IOB check, review at most one automation lever with the care team if night TBR persists when afternoon IOB is low.""}"
real_grok46_50,run_042,1,target,Keep the profile and first separate overnight lows from leftover IOB,safety,"{""action"": ""keep"", ""focus"": ""profile.target.00_00 and all basal segments"", ""direction"": ""no value change"", ""verify_first"": ""classify 00:00-03:00 lows by bedtime IOB and prior afternoon SMB or UAM""}"
real_grok46_50,run_042,2,smb,"Hold SMB, DynISF, CR, and daytime basal until that check",medium,"{""action"": ""keep"", ""groups"": [""aaps.core.smb_uam"", ""aaps.core.smb_delivery"", ""aaps.core.sensitivity"", ""profile.cr"", ""profile.basal.10_00"", ""profile.basal.19_00""], ""next_order"": ""one lever later, not in this pass""}"
real_grok46_50,run_043,1,target,Keep the profile and first separate overnight lows from leftover IOB,safety,"{""action"": ""keep"", ""parameter_keys"": [""profile.target.00_00"", ""profile.target.23_00"", ""profile.basal.00_00""], ""direction"": ""no numeric change; observe local 23:00-04:00 lows against IOB, recent SMB or UAM, and whether intake was unannounced""}"
real_grok46_50,run_043,2,smb,"Leave SMB, UAM, and Dynamic ISF unchanged until that observation exists",high,"{""action"": ""keep"", ""parameter_keys"": [""aaps.core.smb_uam"", ""aaps.core.smb_delivery"", ""aaps.core.sensitivity""], ""direction"": ""no automation change in the same step as any profile or meal-logging experiment""}"
real_grok46_50,run_043,3,cr,Do not review CR or e-carbs until a few meals are timed,medium,"{""action"": ""keep"", ""parameter_keys"": [""profile.cr.08_00"", ""profile.cr.16_00"", ""aaps.core.carb_absorption""], ""direction"": ""no CR or e-carb change; record clock time and announced versus UAM for 3-5 typical eating events""}"
real_grok46_50,run_044,1,basal,Keep the basal profile and split overnight observation by evening IOB,high,"{""action"": ""keep"", ""parameter_keys"": [""profile.basal.00_00"", ""profile.basal.05_00"", ""profile.basal.06_00"", ""profile.basal.10_00"", ""profile.basal.16_00"", ""profile.basal.18_00"", ""profile.basal.19_00""], ""direction"": ""Leave all scheduled basal rates unchanged and compare 23:00-02:00 versus 03:00-07:00 on nights after low evening IOB.""}"
real_grok46_50,run_044,2,smb,Review at most one automation knob only after the basal observation and carb logging,medium,"{""action"": ""keep_then_review_one"", ""parameter_keys"": [""aaps.core.smb_delivery"", ""aaps.core.sensitivity""], ""direction"": ""Keep current SMB and dynISF values now. If the afternoon-to-night pattern remains after carbs are logged and overnight IOB is reviewed, discuss only one of interval, UAM minutes, or dynISF factor.""}"
real_grok46_50,run_045,1,target,Keep overnight target and basal until IOB at lows is seen,safety,"{""action"": ""keep"", ""parameter_keys"": [""profile.target.00_00"", ""profile.target.23_00"", ""profile.basal.00_00""], ""direction"": ""no overnight insulin increase"", ""old_values"": [""90 mg/dL"", ""90 mg/dL"", ""0.6 U/h""], ""new_values"": [""90 mg/dL"", ""90 mg/dL"", ""0.6 U/h""]}"
real_grok46_50,run_045,2,smb,"Defer SMB, DynISF, CR, and afternoon basal changes",high,"{""action"": ""keep"", ""parameter_keys"": [""aaps.core.smb_delivery"", ""aaps.core.sensitivity"", ""profile.isf.00_00"", ""profile.basal.16_00"", ""profile.cr.16_00""], ""direction"": ""no same-cycle change to the afternoon insulin cluster""}"
real_grok46_50,run_046,1,target,Align overnight target with daytime 100 mg/dL,safety,"{""parameter_keys"": [""profile.target.23_00"", ""profile.target.00_00""], ""from"": ""90 mg/dL"", ""to"": ""100 mg/dL"", ""apply_as"": ""single_overnight_target_alignment""}"
real_grok46_50,run_046,2,smb,"Hold SMB, UAM, and Dynamic ISF until nights are rechecked",high,"{""parameter_keys"": [""aaps.core.smb_delivery"", ""aaps.core.sensitivity""], ""action"": ""keep_for_this_step""}"
real_grok46_50,run_046,3,meal,Record meal start times before any CR or e-carb review,medium,"{""action"": ""observe_meal_start_times"", ""prebolus_minutes"": null, ""immediate_bolus_percent"": null, ""e_carbs"": null}"
real_grok46_50,run_047,1,target,Keep the full profile and separate overnight lows from leftover IOB first,safety,"{""action"": ""keep_profile"", ""parameter_keys"": [""profile.target.00_00"", ""profile.target.23_00"", ""profile.basal.00_00""], ""current_values"": {""profile.target.00_00"": ""90 mg/dL"", ""profile.target.23_00"": ""90 mg/dL"", ""profile.basal.00_00"": ""0.6 U/h""}, ""next_review_if_lows_with_low_iob"": ""consider one overnight target review later, not in the same step as basal, SMB, or DynISF""}"
real_grok46_50,run_047,2,meal,"Leave prebolus, bolus percent, and e-carbs unused until meals are announced on purpose",medium,"{""action"": ""keep_undeclared_meal_plan"", ""prebolus_minutes"": null, ""immediate_bolus_percent"": null, ""e_carbs"": ""unused"", ""smb_uam"": ""leave as the observed unannounced-meal engine until a later single automation review""}"
real_grok46_50,run_048,1,target,Keep the overnight profile and verify lows before any insulin-increasing edit,safety,"{""action"": ""keep"", ""parameter_keys"": [""profile.target.00_00"", ""profile.basal.00_00""], ""direction"": ""no overnight insulin increase"", ""next_review"": ""Compare 00:00-03:00 TBR on nights with low evening IOB and no late unlogged intake.""}"
real_grok46_50,run_048,2,meal,"Log afternoon intake before touching CR, 16:00 basal, or SMB strength",high,"{""action"": ""observe"", ""needed_data"": ""afternoon start time and carb grams plus any pre-meal insulin or temporary target"", ""blocked_changes"": [""profile.cr.16_00"", ""profile.basal.16_00"", ""aaps.core.smb_delivery""]}"
real_grok46_50,run_049,1,profile,Keep the current profile and collect meal-timed observations first,high,"{""action"": ""keep"", ""focus"": ""entire profile"", ""next_observation"": ""Log carbohydrate grams and time relative to first bite for several days, and review 01:00 glucose on nights with low evening IOB."", ""do_not_combine_with"": ""No basal, ISF, DIA, target, SMB, or DynISF change in the same step.""}"
real_grok46_50,run_049,2,target,"If low-IOB nights still show 01:00 lows, review overnight target before basal or SMB",medium,"{""action"": ""keep_now_sequence_later"", ""parameter_key"": ""profile.target.00_00"", ""current_value"": ""90 mg/dL"", ""later_review_direction"": ""Consider a higher overnight target only after low-IOB nights are observed."", ""do_not_change_now"": true}"
real_grok46_50,run_050,1,target,Review overnight target 90 toward daytime 100,safety,"{""parameter_keys"": [""profile.target.23_00"", ""profile.target.00_00""], ""from"": ""90 mg/dL"", ""to"": ""100 mg/dL"", ""scope"": ""one combined overnight-target review"", ""hold_in_parallel"": [""all basal segments"", ""ISF"", ""CR"", ""DIA"", ""SMB delivery"", ""Dynamic ISF""]}"
real_grok46_50,run_050,2,smb,"Hold SMB, Dynamic ISF, and basal edits until after the overnight-target review",high,"{""action"": ""hold"", ""groups"": [""aaps.core.smb_uam"", ""aaps.core.smb_delivery"", ""aaps.core.sensitivity"", ""profile.basal.*"", ""profile.isf.00_00""]}"
