experiment,slot,group,kind,n_runs,group_runs,representative
real_gemini31pro_50,step findings: automation_sensitivity_limits,all,varying,3,50,Safety limits are exceptionally open. max_iob_units is 25 U and max_basal_u_per_hour is 12 U/h.
real_gemini31pro_50,step findings: meal_bolus_strategy,all,varying,12,50,The user employs a 100% reactive unannounced meal strategy.
real_gemini31pro_50,step findings: meal_bolus_strategy,all,varying,7,50,The user relies entirely on reactive UAM.
real_gemini31pro_50,step findings: meal_bolus_strategy,all,varying,4,50,"There are no preboluses, no immediate meal boluses, and no announced carbs."
real_gemini31pro_50,step findings: meal_bolus_strategy,all,varying,4,50,There is no prebolusing or immediate bolusing.
real_gemini31pro_50,step findings: meal_bolus_strategy,all,varying,3,50,This fails mechanically against GLP-1 delayed gastric emptying.
real_gemini31pro_50,step findings: meal_bolus_strategy,all,varying,3,50,There is no active meal bolus strategy to review.
real_gemini31pro_50,step findings: meal_ecarbs_absorption,all,shared,32,50,E-carbs are not utilized.
real_gemini31pro_50,step findings: meal_ecarbs_absorption,all,varying,3,50,AAPS lacks any forward-looking absorption model to pace insulin delivery and relies entirely on instantaneous CGM trends.
real_gemini31pro_50,step findings: meal_ecarbs_absorption,all,varying,3,50,"Despite the likely delayed gastric emptying from the GLP-1, no e-carbs are used."
real_gemini31pro_50,step findings: meal_ecarbs_absorption,all,varying,3,50,Extended carbohydrates are not used.
real_gemini31pro_50,step findings: meal_ecarbs_absorption,all,varying,2,50,"The 7-hour meal max absorption limit is largely bypassed because UAM determines the dosing trajectory, stripping the system of the ability to pace insulin against delayed GLP-1 food absorption."
real_gemini31pro_50,step findings: meal_ecarbs_absorption,all,varying,2,50,"Extended absorption from GLP-1 is managed reactively, putting extreme stress on loop safety limits."
real_gemini31pro_50,step findings: meal_ecarbs_absorption,all,varying,2,50,The user relies strictly on UAM to handle the delayed digestion characteristic of their GLP-1 medication.
real_gemini31pro_50,step findings: synthesis_plan,all,varying,6,50,Immediate safety interventions require lowering the Max IOB limit and raising the overnight target.
real_gemini31pro_50,step findings: synthesis_plan,all,varying,6,50,The immediate priority is safety.
real_gemini31pro_50,step findings: synthesis_plan,all,varying,3,50,The mechanical root cause of the severe hypoglycemia is the combination of a 100% reactive UAM meal strategy and dangerously permissive AAPS max basal/IOB limits.
real_gemini31pro_50,step findings: synthesis_plan,all,varying,3,50,This must be addressed by raising the tight 90 mg/dL overnight target to 100 mg/dL and tightening the dangerously permissive max IOB and max basal limits.
real_gemini31pro_50,step findings: synthesis_plan,all,varying,3,50,The primary fixes are to raise the overnight target to provide a safety buffer and strictly rein in the max IOB limit.
real_gemini31pro_50,step findings: synthesis_plan,all,varying,3,50,Lowering the safety limits and raising the overnight target are the required first steps.
real_gemini31pro_50,meal strategy,all,varying,12,50,The user relies on a 100% Unannounced Meals (UAM) 'zero-announce' strategy with zero logged carbs.
real_gemini31pro_50,meal strategy,all,varying,5,50,The user employs a 100% unannounced meal strategy.
real_gemini31pro_50,meal strategy,all,varying,4,50,Begin logging estimated carbohydrates at the time of eating.
real_gemini31pro_50,meal strategy,all,varying,4,50,The user relies entirely on Unannounced Meals (UAM) without logging carbs.
real_gemini31pro_50,meal strategy,all,varying,3,50,"GLP-1 slows digestion, causing UAM to aggressively overdose early on, leading to later crashes."
real_gemini31pro_50,meal strategy,all,varying,3,50,The user currently logs zero carbohydrates and relies 100% on the Unannounced Meal (UAM) feature.
